,start,end,total,ratio,lat,lon,start_0,end_0,ratio_0,start_1,end_1,ratio_1,start_2,end_2,ratio_2,start_3,end_3,ratio_3,start_4,end_4,ratio_4,start_5,end_5,ratio_5,start_6,end_6,ratio_6,start_7,end_7,ratio_7,start_8,end_8,ratio_8,start_9,end_9,ratio_9,start_10,end_10,ratio_10,start_11,end_11,ratio_11,start_12,end_12,ratio_12,start_13,end_13,ratio_13,start_14,end_14,ratio_14,start_15,end_15,ratio_15,start_16,end_16,ratio_16,start_17,end_17,ratio_17,start_18,end_18,ratio_18,start_19,end_19,ratio_19,start_20,end_20,ratio_20,start_21,end_21,ratio_21,start_22,end_22,ratio_22,start_23,end_23,ratio_23,start_Mon,end_Mon,ratio_Mon,start_Tue,end_Tue,ratio_Tue,start_Wed,end_Wed,ratio_Wed,start_Thu,end_Thu,ratio_Thu,start_Fri,end_Fri,ratio_Fri,start_Sat,end_Sat,ratio_Sat,start_Sun,end_Sun,ratio_Sun,station_id,total_0,total_1,total_2,total_3,total_4,total_5,total_6,total_7,total_8,total_9,total_10,total_11,total_12,total_13,total_14,total_15,total_16,total_17,total_18,total_19,total_20,total_21,total_22,total_23,total_Mon,total_Tue,total_Wed,total_Thu,total_Fri,total_Sat,total_Sun
3020,211,241,452,0.5330396475770925,34.0310516,-118.26709,1,3,0.6666666666666666,0,3,0.8,0,5,0.8571428571428571,0,0,0.5,0,0,0.5,0,2,0.75,2,47,0.9411764705882353,0,8,0.9,4,5,0.5454545454545454,2,11,0.8,12,3,0.23529411764705882,20,15,0.43243243243243246,9,19,0.6666666666666666,9,11,0.5454545454545454,14,15,0.5161290322580645,19,19,0.5,58,5,0.09230769230769231,17,6,0.28,16,20,0.5526315789473685,8,18,0.6785714285714286,7,12,0.6190476190476191,8,9,0.5263157894736842,4,5,0.5454545454545454,1,0,0.3333333333333333,24,23,0.4897959183673469,43,49,0.5319148936170213,45,46,0.5053763440860215,37,46,0.5529411764705883,36,35,0.4931506849315068,12,20,0.6176470588235294,14,22,0.6052631578947368,3020,4,3,5,0,0,2,49,8,9,13,15,35,28,20,29,38,63,23,36,26,19,17,9,1,47,92,91,83,71,32,36
3021,1254,1490,2744,0.5429715950473416,34.0456085,-118.23703,32,28,0.46774193548387094,46,28,0.3815789473684211,14,20,0.5833333333333334,9,7,0.4444444444444444,4,2,0.375,2,1,0.4,5,2,0.3333333333333333,22,18,0.4523809523809524,18,26,0.5869565217391305,34,49,0.5882352941176471,24,61,0.7126436781609196,47,74,0.6097560975609756,81,101,0.5543478260869565,96,82,0.46111111111111114,93,73,0.44047619047619047,77,78,0.5031847133757962,81,93,0.5340909090909091,93,109,0.5392156862745098,113,143,0.5581395348837209,89,163,0.6456692913385826,93,124,0.5707762557077626,67,78,0.5374149659863946,76,64,0.45774647887323944,38,66,0.6320754716981132,128,161,0.5567010309278351,147,175,0.5432098765432098,144,161,0.5276872964169381,170,223,0.5670886075949367,185,244,0.568445475638051,251,299,0.5434782608695652,229,227,0.4978165938864629,3021,60,74,34,16,6,3,7,40,44,83,85,121,182,178,166,155,174,202,256,252,217,145,140,104,289,322,305,393,429,550,456
3022,1526,1723,3249,0.5302983697323901,34.0460701,-118.23308999999999,37,35,0.4864864864864865,14,24,0.625,9,12,0.5652173913043478,5,16,0.7391304347826086,3,4,0.5555555555555556,1,1,0.5,11,4,0.29411764705882354,57,49,0.46296296296296297,55,53,0.4909090909090909,31,120,0.7908496732026143,54,75,0.5801526717557252,77,83,0.5185185185185185,102,146,0.588,131,115,0.46774193548387094,92,146,0.6125,91,126,0.5799086757990868,84,86,0.5058139534883721,100,106,0.5144230769230769,123,122,0.4979757085020243,151,127,0.45714285714285713,91,94,0.5080213903743316,85,90,0.5141242937853108,70,42,0.37719298245614036,52,47,0.4752475247524752,202,211,0.5108433734939759,209,252,0.5464362850971922,186,209,0.5289672544080605,238,239,0.5010438413361169,230,253,0.5237113402061856,246,288,0.539179104477612,215,271,0.5573770491803278,3022,72,38,21,21,7,2,15,106,108,151,129,160,248,246,238,217,170,206,245,278,185,175,112,99,413,461,395,477,483,534,486
3023,827,1003,1830,0.5480349344978166,34.0633888,-118.23616000000001,8,17,0.6666666666666666,3,1,0.3333333333333333,1,0,0.3333333333333333,1,1,0.5,0,0,0.5,1,0,0.3333333333333333,3,14,0.7894736842105263,14,25,0.6341463414634146,39,19,0.3333333333333333,35,23,0.4,23,21,0.4782608695652174,50,40,0.44565217391304346,43,66,0.6036036036036037,56,74,0.5681818181818182,46,65,0.584070796460177,49,66,0.5726495726495726,48,71,0.5950413223140496,88,124,0.5841121495327103,94,109,0.5365853658536586,73,102,0.5819209039548022,52,54,0.5092592592592593,44,37,0.4578313253012048,38,49,0.5617977528089888,18,25,0.5777777777777777,102,120,0.5401785714285714,106,130,0.5504201680672269,91,126,0.5799086757990868,121,151,0.5547445255474452,116,162,0.5821428571428572,172,181,0.5126760563380282,119,133,0.5275590551181102,3023,25,4,1,2,0,1,17,39,58,58,44,90,109,130,111,115,119,212,203,175,106,81,87,43,222,236,217,272,278,353,252
3024,943,518,1461,0.3547505126452495,34.057720200000006,-118.24897,11,17,0.6,12,7,0.38095238095238093,2,3,0.5714285714285714,12,4,0.2777777777777778,3,1,0.3333333333333333,1,2,0.6,15,22,0.5897435897435898,8,9,0.5263157894736842,36,7,0.17777777777777778,28,31,0.5245901639344263,25,23,0.48,164,35,0.1791044776119403,65,91,0.5822784810126582,69,30,0.3069306930693069,52,36,0.4111111111111111,51,24,0.3246753246753247,90,39,0.3053435114503817,108,35,0.2482758620689655,43,23,0.35294117647058826,28,26,0.48214285714285715,37,9,0.20833333333333334,35,11,0.25,32,17,0.35294117647058826,16,16,0.5,133,87,0.3963963963963964,141,68,0.32701421800947866,151,88,0.36929460580912865,161,91,0.36220472440944884,181,90,0.3333333333333333,86,49,0.36496350364963503,90,45,0.3357664233576642,3024,28,19,5,16,4,3,37,17,43,59,48,199,156,99,88,75,129,143,66,54,46,46,49,32,220,209,239,252,271,135,135
3025,221,262,483,0.5422680412371134,34.0328598,-118.26808,0,3,0.8,0,0,0.5,0,2,0.75,0,1,0.6666666666666666,0,1,0.6666666666666666,0,0,0.5,3,2,0.42857142857142855,22,9,0.30303030303030304,18,8,0.32142857142857145,10,9,0.47619047619047616,16,10,0.39285714285714285,18,14,0.4411764705882353,23,16,0.4146341463414634,9,11,0.5454545454545454,11,11,0.5,9,11,0.5454545454545454,16,60,0.782051282051282,16,20,0.5526315789473685,17,34,0.660377358490566,5,14,0.7142857142857143,13,10,0.44,8,9,0.5263157894736842,1,3,0.6666666666666666,6,4,0.4166666666666667,26,31,0.5423728813559322,33,52,0.6091954022988506,43,45,0.5111111111111111,47,49,0.5102040816326531,39,36,0.4805194805194805,14,21,0.5945945945945946,19,28,0.5918367346938775,3025,3,0,2,1,1,0,5,31,26,19,26,32,39,20,22,20,76,36,51,19,23,17,4,10,57,85,88,96,75,35,47
3026,620,502,1122,0.447508896797153,34.0498886,-118.25588,9,18,0.6551724137931034,5,6,0.5384615384615384,4,8,0.6428571428571429,3,1,0.3333333333333333,3,3,0.5,8,1,0.18181818181818182,11,6,0.3684210526315789,25,7,0.23529411764705882,35,5,0.14285714285714285,83,4,0.056179775280898875,48,9,0.1694915254237288,25,22,0.46938775510204084,47,24,0.3424657534246575,33,16,0.3333333333333333,28,24,0.46296296296296297,38,27,0.417910447761194,31,32,0.5076923076923077,27,39,0.5882352941176471,36,94,0.7196969696969697,46,43,0.4835164835164835,35,41,0.5384615384615384,18,27,0.5957446808510638,14,27,0.6511627906976745,8,18,0.6785714285714286,81,83,0.5060240963855421,97,82,0.4585635359116022,89,62,0.4117647058823529,101,72,0.41714285714285715,82,78,0.4876543209876543,99,61,0.38271604938271603,71,64,0.4744525547445255,3026,27,11,12,4,6,9,17,32,40,87,57,47,71,49,52,65,63,66,130,89,76,45,41,26,164,179,151,173,160,160,135
3027,999,765,1764,0.4337485843714609,34.0566101,-118.23721,7,14,0.6521739130434783,9,4,0.3333333333333333,14,5,0.2857142857142857,0,0,0.5,1,1,0.5,1,0,0.3333333333333333,9,23,0.7058823529411765,20,74,0.78125,34,45,0.5679012345679012,31,62,0.6631578947368421,32,39,0.547945205479452,59,39,0.4,67,41,0.38181818181818183,65,51,0.4406779661016949,66,49,0.42735042735042733,50,35,0.41379310344827586,123,26,0.17880794701986755,124,51,0.2937853107344633,76,55,0.42105263157894735,64,41,0.3925233644859813,40,41,0.5060240963855421,39,22,0.36507936507936506,38,34,0.47297297297297297,30,13,0.3111111111111111,111,110,0.4977578475336323,139,133,0.48905109489051096,144,105,0.42231075697211157,167,104,0.38461538461538464,193,152,0.4409221902017291,122,85,0.41148325358851673,123,76,0.38308457711442784,3027,21,13,19,0,2,1,32,94,79,93,71,98,108,116,115,85,149,175,131,105,81,61,72,43,221,272,249,271,345,207,199
3028,489,271,760,0.3569553805774278,34.0460701,-118.23308999999999,13,3,0.2222222222222222,2,13,0.8235294117647058,2,0,0.25,0,0,0.5,0,3,0.8,1,1,0.5,12,4,0.2777777777777778,23,2,0.1111111111111111,11,8,0.42857142857142855,21,7,0.26666666666666666,7,14,0.6521739130434783,43,5,0.12,40,25,0.3880597014925373,27,13,0.3333333333333333,38,22,0.3709677419354839,33,21,0.39285714285714285,26,20,0.4375,57,20,0.26582278481012656,55,11,0.17647058823529413,12,34,0.7291666666666666,18,16,0.4722222222222222,19,14,0.42857142857142855,21,11,0.35294117647058826,8,4,0.35714285714285715,74,39,0.34782608695652173,78,37,0.3247863247863248,74,35,0.32432432432432434,76,42,0.35833333333333334,89,48,0.35251798561151076,48,40,0.45555555555555555,50,30,0.3780487804878049,3028,16,15,2,0,3,2,16,25,19,28,21,48,65,40,60,54,46,77,66,46,34,33,32,12,113,115,109,118,137,88,80
3029,714,564,1278,0.44140625,34.048851,-118.24642,24,17,0.4186046511627907,15,11,0.42857142857142855,16,6,0.2916666666666667,3,0,0.2,1,0,0.3333333333333333,1,2,0.6,1,0,0.3333333333333333,15,3,0.2,57,6,0.1076923076923077,21,13,0.3888888888888889,33,25,0.43333333333333335,37,32,0.4647887323943662,60,48,0.44545454545454544,73,55,0.4307692307692308,48,37,0.4367816091954023,31,31,0.5,35,32,0.4782608695652174,43,60,0.580952380952381,41,60,0.5922330097087378,47,31,0.4,37,33,0.4722222222222222,31,22,0.41818181818181815,22,29,0.5660377358490566,22,11,0.34285714285714286,92,81,0.4685714285714286,77,57,0.4264705882352941,119,90,0.4312796208530806,93,61,0.3974358974358974,102,96,0.485,125,88,0.413953488372093,106,91,0.4623115577889447,3029,41,26,22,3,1,3,1,18,63,34,58,69,108,128,85,62,67,103,101,78,70,53,51,33,173,134,209,154,198,213,197
3030,2198,1899,4097,0.46352768968040986,34.0493011,-118.23881000000002,13,14,0.5172413793103449,10,16,0.6071428571428571,9,7,0.4444444444444444,13,2,0.17647058823529413,0,0,0.5,1,1,0.5,22,60,0.7261904761904762,33,166,0.8308457711442786,63,151,0.7037037037037037,84,135,0.6153846153846154,90,81,0.47398843930635837,193,115,0.3741935483870968,259,194,0.42857142857142855,140,241,0.6318537859007833,137,108,0.44129554655870445,141,81,0.36607142857142855,264,91,0.25770308123249297,310,159,0.33970276008492567,176,82,0.3192307692307692,108,63,0.3699421965317919,42,62,0.5943396226415094,39,34,0.4666666666666667,29,25,0.4642857142857143,22,11,0.34285714285714286,274,243,0.4701348747591522,410,344,0.45634920634920634,408,351,0.46254927726675427,429,371,0.46384039900249374,394,364,0.48026315789473684,143,127,0.47058823529411764,140,99,0.4149377593360996,3030,27,26,16,15,0,2,82,199,214,219,171,308,453,381,245,222,355,469,258,171,104,73,54,33,517,754,759,800,758,270,239
3031,1888,2307,4195,0.5499166071003098,34.0447006,-118.25243999999999,39,54,0.5789473684210527,20,38,0.65,16,37,0.6909090909090909,6,29,0.8108108108108109,0,10,0.9166666666666666,13,6,0.3333333333333333,19,14,0.42857142857142855,44,48,0.5212765957446809,143,92,0.3924050632911392,111,92,0.45365853658536587,110,74,0.4032258064516129,99,121,0.5495495495495496,107,99,0.4807692307692308,128,95,0.4266666666666667,97,116,0.5441860465116279,91,116,0.5598086124401914,97,148,0.6032388663967612,121,213,0.6369047619047619,154,249,0.6172839506172839,170,197,0.5365853658536586,113,129,0.5327868852459017,88,135,0.6044444444444445,58,106,0.6445783132530121,44,89,0.6666666666666666,233,325,0.5821428571428572,258,328,0.5595238095238095,289,330,0.533011272141707,307,387,0.5574712643678161,274,349,0.56,251,316,0.5571177504393673,276,272,0.49636363636363634,3031,93,58,53,35,10,19,33,92,235,203,184,220,206,223,213,207,245,334,403,367,242,223,164,133,558,586,619,694,623,567,548
3032,1194,1169,2363,0.49471458773784355,34.0498886,-118.25588,9,19,0.6666666666666666,18,6,0.2692307692307692,2,7,0.7272727272727273,4,4,0.5,1,17,0.9,2,11,0.8,1,25,0.9285714285714286,9,44,0.8181818181818182,58,74,0.5597014925373134,60,94,0.6089743589743589,40,51,0.5591397849462365,75,87,0.5365853658536586,92,86,0.48333333333333334,79,97,0.550561797752809,62,67,0.5190839694656488,102,70,0.40804597701149425,66,91,0.5786163522012578,143,78,0.3542600896860987,130,70,0.35148514851485146,88,56,0.3904109589041096,66,38,0.36792452830188677,33,45,0.575,21,21,0.5,33,11,0.2608695652173913,188,161,0.46153846153846156,182,172,0.4859550561797753,196,191,0.493573264781491,203,214,0.513126491646778,199,211,0.5145631067961165,114,112,0.4956140350877193,112,108,0.49099099099099097,3032,28,24,9,8,18,13,26,53,132,154,91,162,178,176,129,172,157,221,200,144,104,78,42,44,349,354,387,417,410,226,220
3033,304,319,623,0.512,34.045539899999994,-118.25667,10,9,0.47619047619047616,11,3,0.25,4,1,0.2857142857142857,3,0,0.2,1,0,0.3333333333333333,0,0,0.5,2,5,0.6666666666666666,2,16,0.85,7,5,0.42857142857142855,4,11,0.7058823529411765,15,14,0.4838709677419355,15,23,0.6,47,23,0.3333333333333333,33,41,0.5526315789473685,22,32,0.5892857142857143,19,19,0.5,16,17,0.5142857142857142,24,16,0.40476190476190477,12,14,0.5357142857142857,13,16,0.5483870967741935,6,19,0.7407407407407407,19,14,0.42857142857142855,10,13,0.56,9,8,0.47368421052631576,34,35,0.5070422535211268,35,38,0.52,47,37,0.4418604651162791,55,63,0.5333333333333333,61,60,0.4959349593495935,45,47,0.5106382978723404,27,39,0.5882352941176471,3033,19,14,5,3,1,0,7,18,12,15,29,38,70,74,54,38,33,40,26,29,25,33,23,17,69,73,84,118,121,92,66
3034,1402,1427,2829,0.5044154009184034,34.0420609,-118.26338,21,29,0.5769230769230769,8,17,0.6666666666666666,6,13,0.6666666666666666,4,0,0.16666666666666666,2,4,0.625,0,5,0.8571428571428571,4,7,0.6153846153846154,31,22,0.41818181818181815,89,81,0.47674418604651164,142,45,0.24338624338624337,68,57,0.4566929133858268,90,76,0.4583333333333333,145,83,0.3652173913043478,117,149,0.5597014925373134,87,117,0.5728155339805825,66,52,0.44166666666666665,69,63,0.47761194029850745,109,80,0.42408376963350786,91,148,0.6182572614107884,90,128,0.5863636363636363,52,108,0.6728395061728395,48,74,0.6048387096774194,42,36,0.4625,21,33,0.6071428571428571,197,192,0.4936061381074169,221,249,0.5296610169491526,204,192,0.4849246231155779,236,260,0.5240963855421686,220,220,0.5,153,134,0.4671280276816609,171,180,0.5127478753541076,3034,50,25,19,4,6,5,11,53,170,187,125,166,228,266,204,118,132,189,239,218,160,122,78,54,389,470,396,496,440,287,351
3035,1483,1500,2983,0.5028475711892797,34.0460701,-118.23308999999999,16,25,0.6046511627906976,15,7,0.3333333333333333,13,10,0.44,3,6,0.6363636363636364,1,2,0.6,5,5,0.5,1,31,0.9411764705882353,7,21,0.7333333333333333,28,68,0.7040816326530612,38,82,0.680327868852459,39,69,0.6363636363636364,94,102,0.5202020202020202,131,127,0.49230769230769234,100,104,0.5097087378640777,100,131,0.5665236051502146,119,93,0.4392523364485981,119,81,0.40594059405940597,116,102,0.4681818181818182,141,118,0.4559386973180077,120,123,0.5061224489795918,102,88,0.4635416666666667,88,53,0.3776223776223776,61,30,0.3333333333333333,26,22,0.46,188,185,0.496,189,199,0.5128205128205128,200,230,0.5347222222222222,194,205,0.513715710723192,272,236,0.4647058823529412,235,231,0.49572649572649574,205,214,0.5106888361045131,3035,41,22,23,9,3,10,32,28,96,120,108,196,258,204,231,212,200,218,259,243,190,141,91,48,373,388,430,399,508,466,419
