station_id,lat,lon,ratio,start,end,total
3074.0,34.04417,-118.261169,1.0111028867505552,1350.0,1365.0,2715.0
3005.0,34.0485,-118.25853700000002,1.0767688341449442,3490.0,3758.0,7248.0
3052.0,34.051102,-118.26455700000001,0.7229299363057324,941.0,680.0,1621.0
3042.0,34.049301,-118.238808,1.1868605277329025,1856.0,2203.0,4059.0
4250.0,34.03017,-118.280952,0.9027237354085603,256.0,231.0,487.0
3035.0,34.048401,-118.260948,1.0397614314115309,1508.0,1568.0,3076.0
3027.0,34.04998,-118.24716200000002,0.8436516264428122,952.0,803.0,1755.0
3006.0,34.04554,-118.25666799999999,1.0869267624914443,1460.0,1587.0,3047.0
3046.0,34.052872,-118.24748999999998,0.7112561174551386,612.0,435.0,1047.0
3014.0,34.05661,-118.23721299999998,1.077955039883974,2757.0,2972.0,5729.0
3030.0,34.051941,-118.24353,0.9142197294622237,3030.0,2770.0,5800.0
3067.0,34.045181,-118.25023700000001,0.871499176276771,1820.0,1586.0,3406.0
3022.0,34.04607,-118.233093,1.0953545232273838,1226.0,1343.0,2569.0
3036.0,34.039188,-118.232529,1.1234782608695653,574.0,645.0,1219.0
3037.0,34.034801,-118.231277,1.0424403183023874,376.0,392.0,768.0
3007.0,34.05048,-118.254593,0.7889344262295082,1463.0,1154.0,2617.0
3031.0,34.044701,-118.25244099999999,1.0686395396629675,2432.0,2599.0,5031.0
3069.0,34.05088,-118.248253,1.0307068366164542,1725.0,1778.0,3503.0
3075.0,34.04211,-118.25618700000001,0.9903273809523809,1343.0,1330.0,2673.0
3016.0,34.052898,-118.24156200000002,1.025179856115108,555.0,569.0,1124.0
3078.0,34.064281,-118.238937,0.8593350383631714,390.0,335.0,725.0
3023.0,34.050911,-118.240967,1.5157894736842106,569.0,863.0,1432.0
4254.0,34.028679,-118.28411100000001,1.0070921985815602,140.0,141.0,281.0
4220.0,34.074829,-118.258728,0.9649415692821369,598.0,577.0,1175.0
3049.0,34.056969,-118.253593,0.8592085235920852,1313.0,1128.0,2441.0
3047.0,34.039982,-118.266403,1.0359424920127795,1251.0,1296.0,2547.0
3056.0,34.037459999999996,-118.265381,1.0535279805352797,410.0,432.0,842.0
3063.0,34.048038,-118.25373799999998,1.077533039647577,1134.0,1222.0,2356.0
4212.0,33.988129,-118.471741,0.9083215796897038,708.0,643.0,1351.0
4215.0,34.014309000000004,-118.49134099999999,1.9070743405275778,1667.0,3180.0,4847.0
3020.0,34.031052,-118.26709,0.9537815126050421,237.0,226.0,463.0
3051.0,34.045421999999995,-118.25351699999999,1.0635103926096998,865.0,920.0,1785.0
3032.0,34.049889,-118.255882,1.3187294633077766,912.0,1203.0,2115.0
3018.0,34.043732,-118.260139,1.0618181818181818,1099.0,1167.0,2266.0
3008.0,34.046611999999996,-118.26273300000001,1.0348749052312358,1318.0,1364.0,2682.0
3076.0,34.0406,-118.25383799999999,1.0012150668286757,822.0,823.0,1645.0
3082.0,34.04652,-118.23741100000001,1.226946107784431,1669.0,2048.0,3717.0
4204.0,33.988419,-118.45163000000001,0.9702380952380952,335.0,325.0,660.0
4202.0,33.991161,-118.46829199999999,0.8350515463917526,484.0,404.0,888.0
3058.0,34.035801,-118.23317,1.2108695652173913,459.0,556.0,1015.0
4246.0,34.023708,-118.27916699999999,0.9170854271356784,397.0,364.0,761.0
4245.0,34.02404,-118.283409,1.0,301.0,301.0,602.0
3062.0,34.047748999999996,-118.243172,0.9046538024971623,880.0,796.0,1676.0
3033.0,34.040989,-118.255798,1.054054054054054,517.0,545.0,1062.0
4133.0,33.733521,-118.277786,1.0422535211267605,141.0,147.0,288.0
3038.0,34.046822,-118.248352,0.9636942675159236,1569.0,1512.0,3081.0
3029.0,34.048851,-118.246422,0.7618025751072961,931.0,709.0,1640.0
