,start,end,total,ratio,lat,lon,start_0,end_0,ratio_0,start_1,end_1,ratio_1,start_2,end_2,ratio_2,start_3,end_3,ratio_3,start_4,end_4,ratio_4,start_5,end_5,ratio_5,start_6,end_6,ratio_6,start_7,end_7,ratio_7,start_8,end_8,ratio_8,start_9,end_9,ratio_9,start_10,end_10,ratio_10,start_11,end_11,ratio_11,start_12,end_12,ratio_12,start_13,end_13,ratio_13,start_14,end_14,ratio_14,start_15,end_15,ratio_15,start_16,end_16,ratio_16,start_17,end_17,ratio_17,start_18,end_18,ratio_18,start_19,end_19,ratio_19,start_20,end_20,ratio_20,start_21,end_21,ratio_21,start_22,end_22,ratio_22,start_23,end_23,ratio_23,start_Mon,end_Mon,ratio_Mon,start_Tue,end_Tue,ratio_Tue,start_Wed,end_Wed,ratio_Wed,start_Thu,end_Thu,ratio_Thu,start_Fri,end_Fri,ratio_Fri,start_Sat,end_Sat,ratio_Sat,start_Sun,end_Sun,ratio_Sun,station_id,total_0,total_1,total_2,total_3,total_4,total_5,total_6,total_7,total_8,total_9,total_10,total_11,total_12,total_13,total_14,total_15,total_16,total_17,total_18,total_19,total_20,total_21,total_22,total_23,total_Mon,total_Tue,total_Wed,total_Thu,total_Fri,total_Sat,total_Sun
3022,2798,3142,5940,0.528946482665769,34.0460701,-118.23308999999999,66,63,0.48854961832061067,42,34,0.44871794871794873,19,24,0.5555555555555556,14,31,0.6808510638297872,9,5,0.375,3,3,0.5,26,5,0.18181818181818182,93,67,0.41975308641975306,123,94,0.4337899543378995,54,196,0.7817460317460317,78,173,0.6877470355731226,150,170,0.531055900621118,195,246,0.5575620767494357,217,263,0.5477178423236515,156,253,0.6180048661800487,169,255,0.6009389671361502,177,195,0.5240641711229946,186,186,0.5,200,212,0.5144927536231884,250,210,0.45670995670995673,165,164,0.4984894259818731,153,135,0.4689655172413793,141,82,0.3688888888888889,112,76,0.4052631578947368,377,375,0.4986737400530504,428,475,0.5259668508287293,344,397,0.5356662180349933,403,448,0.5263774912075029,405,440,0.5206611570247934,431,508,0.5409139213602551,410,499,0.5488474204171241,3022,129,76,43,45,14,6,31,160,217,250,251,320,441,480,409,424,372,372,412,460,329,288,223,188,752,903,741,851,845,939,909
3023,1465,1814,3279,0.5531850045717769,34.0633888,-118.23616000000001,24,29,0.5454545454545454,5,17,0.75,3,5,0.6,4,4,0.5,0,0,0.5,3,0,0.2,6,33,0.8292682926829268,32,42,0.5657894736842105,79,36,0.3162393162393162,66,38,0.36792452830188677,42,46,0.5222222222222223,75,74,0.4966887417218543,88,120,0.5761904761904761,100,136,0.5756302521008403,89,100,0.5287958115183246,90,124,0.5787037037037037,93,151,0.6178861788617886,153,252,0.6216216216216216,134,181,0.5741324921135647,115,145,0.5572519083969466,96,107,0.526829268292683,83,62,0.42857142857142855,52,73,0.5826771653543307,33,39,0.5405405405405406,196,247,0.5573033707865168,192,249,0.5643340857787811,180,242,0.5731132075471698,194,250,0.5627802690582959,188,284,0.6012658227848101,279,282,0.5026642984014209,236,260,0.5240963855421686,3023,53,22,8,8,0,3,39,74,115,104,88,149,208,236,189,214,244,405,315,260,203,145,125,72,443,441,422,444,472,561,496
3024,1402,671,2073,0.32385542168674697,34.057720200000006,-118.24897,21,22,0.5111111111111111,14,11,0.4444444444444444,11,8,0.42857142857142855,24,8,0.2647058823529412,3,1,0.3333333333333333,1,10,0.8461538461538461,17,26,0.6,15,13,0.4666666666666667,69,9,0.125,42,35,0.45569620253164556,46,26,0.36486486486486486,207,44,0.17786561264822134,102,102,0.5,84,34,0.2916666666666667,69,49,0.4166666666666667,93,32,0.25984251968503935,139,56,0.2893401015228426,159,40,0.20398009950248755,60,26,0.3068181818181818,36,29,0.44776119402985076,52,18,0.2638888888888889,47,15,0.25,59,28,0.3258426966292135,32,29,0.47619047619047616,184,108,0.3707482993197279,212,91,0.3016393442622951,230,111,0.32653061224489793,229,119,0.34285714285714286,268,116,0.30310880829015546,146,67,0.31627906976744186,133,59,0.30927835051546393,3024,43,25,19,32,4,11,43,28,78,77,72,251,204,118,118,125,195,199,86,65,70,62,87,61,292,303,341,348,384,213,192
3025,474,518,992,0.5221327967806841,34.0328598,-118.26808,0,6,0.875,0,3,0.8,2,3,0.5714285714285714,0,1,0.6666666666666666,0,2,0.75,0,1,0.6666666666666666,4,2,0.375,53,18,0.2602739726027397,43,17,0.2903225806451613,25,18,0.4222222222222222,34,20,0.375,46,23,0.3380281690140845,32,22,0.4107142857142857,15,22,0.5897435897435898,16,21,0.5641025641025641,29,44,0.6,27,131,0.825,32,33,0.5074626865671642,27,56,0.6705882352941176,19,29,0.6,41,17,0.3,16,15,0.48484848484848486,6,7,0.5333333333333333,7,7,0.5,69,73,0.5138888888888888,87,107,0.5510204081632653,89,95,0.5161290322580645,97,90,0.48148148148148145,61,62,0.504,36,50,0.5795454545454546,35,41,0.5384615384615384,3025,6,3,5,1,2,1,6,71,60,43,54,69,54,37,37,73,158,65,83,48,58,31,13,14,142,194,184,187,123,86,76
3026,1165,935,2100,0.445290199809705,34.0498886,-118.25588,11,30,0.7209302325581395,5,17,0.75,9,17,0.6428571428571429,10,3,0.26666666666666666,4,5,0.5454545454545454,10,6,0.3888888888888889,17,10,0.3793103448275862,58,27,0.3218390804597701,103,7,0.07142857142857142,201,10,0.051643192488262914,87,12,0.12871287128712872,52,33,0.39080459770114945,84,42,0.3359375,66,29,0.30927835051546393,51,35,0.4090909090909091,51,46,0.47474747474747475,46,49,0.5154639175257731,61,89,0.5921052631578947,58,209,0.7806691449814126,72,81,0.5290322580645161,45,67,0.5964912280701754,32,39,0.547945205479452,22,42,0.6515151515151515,10,30,0.7380952380952381,148,145,0.49491525423728816,189,151,0.4444444444444444,183,135,0.425,187,138,0.42507645259938837,165,152,0.47962382445141066,160,108,0.40370370370370373,133,106,0.44398340248962653,3026,41,22,26,13,9,16,27,85,110,211,99,85,126,95,86,97,95,150,267,153,112,71,64,40,293,340,318,325,317,268,239
3027,1860,1396,3256,0.42879066912216085,34.0566101,-118.23721,35,30,0.4626865671641791,27,14,0.3488372093023256,22,7,0.25806451612903225,3,2,0.42857142857142855,1,1,0.5,4,1,0.2857142857142857,10,63,0.8533333333333334,53,131,0.7096774193548387,62,82,0.5684931506849316,75,109,0.5913978494623656,59,66,0.5275590551181102,110,67,0.37988826815642457,128,75,0.37073170731707317,104,112,0.518348623853211,120,95,0.4423963133640553,96,64,0.4012345679012346,270,59,0.18126888217522658,211,80,0.2764505119453925,117,91,0.4380952380952381,90,53,0.3724137931034483,74,59,0.4444444444444444,68,48,0.4152542372881356,69,63,0.47761194029850745,52,24,0.32051282051282054,237,202,0.4603174603174603,277,237,0.46124031007751937,265,194,0.4229934924078091,323,213,0.39776951672862454,326,240,0.4242957746478873,222,148,0.40053763440860213,210,162,0.4358288770053476,3027,65,41,29,5,2,5,73,184,144,184,125,177,203,216,215,160,329,291,208,143,133,116,132,76,439,514,459,536,566,370,372
3028,862,412,1274,0.3236677115987461,34.0460701,-118.23308999999999,17,9,0.35714285714285715,3,16,0.8095238095238095,12,0,0.07142857142857142,0,7,0.8888888888888888,1,3,0.6666666666666666,1,1,0.5,16,5,0.2608695652173913,26,2,0.1,17,15,0.47058823529411764,31,15,0.3333333333333333,27,23,0.46153846153846156,79,15,0.16666666666666666,75,34,0.3153153153153153,71,18,0.2087912087912088,66,31,0.32323232323232326,41,27,0.4,54,24,0.3125,108,30,0.22142857142857142,103,20,0.168,29,44,0.6,27,28,0.5087719298245614,24,23,0.4897959183673469,25,13,0.35,9,9,0.5,129,57,0.30851063829787234,149,52,0.26108374384236455,133,49,0.2717391304347826,125,63,0.3368421052631579,131,66,0.33668341708542715,82,63,0.43537414965986393,113,62,0.3559322033898305,3028,26,19,12,7,4,2,21,28,32,46,50,94,109,89,97,68,78,138,123,73,55,47,38,18,186,201,182,188,197,145,175
3029,1360,989,2349,0.42109740535942153,34.048851,-118.24642,39,21,0.3548387096774194,19,17,0.47368421052631576,46,6,0.12962962962962962,10,5,0.35294117647058826,4,0,0.16666666666666666,2,8,0.75,2,8,0.75,32,17,0.35294117647058826,95,16,0.1504424778761062,44,23,0.34782608695652173,46,36,0.44047619047619047,77,70,0.47651006711409394,112,84,0.4292929292929293,135,85,0.38738738738738737,88,54,0.3819444444444444,73,60,0.45185185185185184,73,72,0.4965986394557823,84,87,0.5086705202312138,71,84,0.5414012738853503,92,52,0.363013698630137,62,70,0.5298507462686567,60,43,0.41904761904761906,52,49,0.4854368932038835,42,22,0.3484848484848485,165,127,0.43537414965986393,163,113,0.41007194244604317,208,150,0.41944444444444445,185,127,0.40764331210191085,187,169,0.4748603351955307,235,162,0.40852130325814534,217,141,0.39444444444444443,3029,60,36,52,15,4,10,10,49,111,67,82,147,196,220,142,133,145,171,155,144,132,103,101,64,292,276,358,312,356,397,358
3030,3807,3281,7088,0.46290550070521863,34.0493011,-118.23881000000002,24,21,0.46808510638297873,20,51,0.7123287671232876,27,15,0.36363636363636365,26,3,0.12903225806451613,1,0,0.3333333333333333,3,27,0.875,33,89,0.7258064516129032,81,259,0.7602339181286549,107,231,0.6823529411764706,149,260,0.635036496350365,145,146,0.5017064846416383,333,203,0.379182156133829,399,309,0.43661971830985913,251,403,0.6158536585365854,251,191,0.43243243243243246,263,157,0.3744075829383886,524,183,0.25952045133991536,501,243,0.32707774798927614,260,149,0.36496350364963503,141,95,0.40336134453781514,72,96,0.5705882352941176,79,65,0.4520547945205479,65,54,0.45454545454545453,52,31,0.3764705882352941,447,412,0.4796747967479675,667,560,0.4564686737184703,719,612,0.45986496624156037,729,597,0.4503012048192771,655,569,0.46492659053833607,272,242,0.47093023255813954,318,289,0.47619047619047616,3030,45,71,42,29,1,30,122,340,338,409,291,536,708,654,442,420,707,744,409,236,168,144,119,83,859,1227,1331,1326,1224,514,607
3031,3458,4181,7639,0.547310561444837,34.0447006,-118.25243999999999,65,83,0.56,49,74,0.6,28,89,0.7563025210084033,10,77,0.8764044943820225,3,25,0.8666666666666667,19,19,0.5,26,16,0.38636363636363635,75,77,0.5064935064935064,256,123,0.32545931758530183,194,164,0.4583333333333333,202,131,0.3940298507462687,196,207,0.5135802469135803,202,197,0.4937655860349127,233,180,0.43614457831325304,194,220,0.53125,189,231,0.5497630331753555,185,270,0.5929978118161926,240,388,0.6174603174603175,304,449,0.5960264900662252,248,342,0.5793918918918919,199,238,0.5444191343963554,154,248,0.6163366336633663,107,194,0.6435643564356436,80,139,0.6334841628959276,442,585,0.5694849368318756,467,616,0.5686635944700461,518,605,0.5386666666666666,539,673,0.5551894563426688,498,601,0.5467756584922797,512,606,0.5419642857142857,482,495,0.5066394279877426,3031,148,123,117,87,28,38,42,152,379,358,333,403,399,413,414,420,455,628,753,590,437,402,301,219,1027,1083,1123,1212,1099,1118,977
3032,1960,2071,4031,0.5137614678899083,34.0498886,-118.25588,12,32,0.717391304347826,29,10,0.2682926829268293,6,7,0.5333333333333333,5,7,0.5714285714285714,1,20,0.9130434782608695,6,11,0.631578947368421,1,29,0.9375,22,57,0.7160493827160493,106,135,0.5596707818930041,116,196,0.6273885350318471,67,121,0.6421052631578947,114,122,0.5168067226890757,167,149,0.4716981132075472,149,180,0.5468277945619335,125,133,0.5153846153846153,171,132,0.4360655737704918,114,147,0.5627376425855514,207,158,0.4332425068119891,175,154,0.46827794561933533,143,81,0.36283185840707965,108,65,0.37714285714285717,44,62,0.5833333333333334,30,38,0.5571428571428572,42,25,0.37681159420289856,296,279,0.4852686308492201,312,310,0.4983974358974359,317,308,0.49282296650717705,323,361,0.5276967930029155,303,354,0.5386949924127465,203,238,0.5395033860045146,206,221,0.5174825174825175,3032,44,39,13,12,21,17,30,79,241,312,188,236,316,329,258,303,261,365,329,224,173,106,68,67,575,622,625,684,657,441,427
3033,531,580,1111,0.5220125786163522,34.045539899999994,-118.25667,20,16,0.4473684210526316,15,6,0.30434782608695654,4,3,0.4444444444444444,3,0,0.2,3,0,0.2,0,2,0.75,2,5,0.6666666666666666,6,22,0.7666666666666667,8,17,0.6666666666666666,8,29,0.7692307692307693,23,36,0.6065573770491803,26,45,0.6301369863013698,74,47,0.3902439024390244,52,79,0.6015037593984962,42,55,0.5656565656565656,24,32,0.5689655172413793,37,25,0.40625,47,24,0.3424657534246575,36,26,0.421875,24,25,0.5098039215686274,13,31,0.6956521739130435,28,28,0.5,21,15,0.42105263157894735,15,12,0.4482758620689655,68,72,0.5140845070422535,70,90,0.5617283950617284,78,67,0.46258503401360546,96,115,0.5446009389671361,98,98,0.5,81,77,0.4875,40,61,0.6019417475728155,3033,36,21,7,3,3,2,7,28,25,37,59,71,121,131,97,56,62,71,62,49,44,56,36,27,140,160,145,211,196,158,101
3034,2346,2370,4716,0.5025434506146672,34.0420609,-118.26338,32,47,0.5925925925925926,11,26,0.6923076923076923,9,20,0.6774193548387096,4,1,0.2857142857142857,3,4,0.5555555555555556,0,15,0.9411764705882353,8,11,0.5714285714285714,42,37,0.4691358024691358,143,144,0.5017301038062284,273,73,0.21264367816091953,116,88,0.4320388349514563,158,123,0.4381625441696113,242,150,0.383248730964467,199,225,0.5305164319248826,142,178,0.5559006211180124,127,115,0.47540983606557374,119,110,0.4805194805194805,166,159,0.4892966360856269,136,252,0.6487179487179487,131,228,0.6343490304709142,90,153,0.6285714285714286,84,101,0.5454545454545454,81,57,0.4142857142857143,30,53,0.6352941176470588,328,336,0.506006006006006,363,397,0.5223097112860893,351,336,0.48911465892597966,382,417,0.5218476903870163,364,356,0.49445983379501385,284,258,0.47610294117647056,274,270,0.49633699633699635,3034,79,37,29,5,7,15,19,79,287,346,204,281,392,424,320,242,229,325,388,359,243,185,138,83,664,760,687,799,720,542,544
3035,2620,2661,5281,0.503880371001325,34.0460701,-118.23308999999999,33,29,0.46875,25,10,0.2972972972972973,27,14,0.3488372093023256,4,16,0.7727272727272727,1,3,0.6666666666666666,6,6,0.5,4,42,0.8958333333333334,14,74,0.8333333333333334,39,159,0.8,66,187,0.7372549019607844,69,129,0.65,157,177,0.5297619047619048,232,240,0.5084388185654009,179,191,0.5161290322580645,180,201,0.5274151436031331,206,167,0.448,246,142,0.36666666666666664,232,173,0.4275184275184275,255,222,0.46555323590814196,200,177,0.46965699208443273,151,128,0.45907473309608543,142,85,0.37554585152838427,96,54,0.3618421052631579,56,35,0.3870967741935484,346,349,0.5021520803443329,350,353,0.502127659574468,365,403,0.5246753246753246,362,370,0.5054495912806539,432,391,0.47515151515151516,406,407,0.5006134969325153,359,388,0.5193591455273698,3035,62,35,41,20,4,12,46,88,198,253,198,334,472,370,381,373,388,405,477,377,279,227,150,91,695,703,768,732,823,813,747
