station_id,lat,lon,ratio,start,end,total
3035.0,34.048401,-118.260948,1.0512820512820513,1403.0,1475.0,2878.0
3056.0,34.037459999999996,-118.265381,1.16,349.0,405.0,754.0
3074.0,34.04417,-118.261169,0.7824601366742597,877.0,686.0,1563.0
4150.0,34.154270000000004,-118.142151,0.8076923076923077,285.0,230.0,515.0
4146.0,34.147831,-118.14504199999999,0.8203592814371258,166.0,136.0,302.0
4181.0,34.146221000000004,-118.13526200000001,1.022332506203474,402.0,411.0,813.0
3016.0,34.052898,-118.24156200000002,0.8864864864864865,554.0,491.0,1045.0
3068.0,34.0532,-118.25095400000001,0.25611510791366904,1389.0,355.0,1744.0
3036.0,34.039188,-118.232529,1.2564612326043738,502.0,631.0,1133.0
3055.0,34.044159,-118.251579,1.020935960591133,811.0,828.0,1639.0
3046.0,34.053020000000004,-118.247948,1.0346938775510204,489.0,506.0,995.0
4138.0,34.145691,-118.14823899999999,1.0176322418136021,396.0,403.0,799.0
4144.0,34.142399,-118.13265200000001,1.1746724890829694,228.0,268.0,496.0
4166.0,34.145908,-118.12175,0.9866220735785953,298.0,294.0,592.0
4155.0,34.147812,-118.132217,0.8817204301075269,185.0,163.0,348.0
4157.0,34.140999,-118.13208799999998,1.0123456790123457,404.0,409.0,813.0
4204.0,33.988419,-118.45163000000001,1.030612244897959,489.0,504.0,993.0
3028.0,34.058319,-118.246094,0.41814159292035397,451.0,188.0,639.0
4160.0,34.133010999999996,-118.14856,1.2910798122065728,212.0,274.0,486.0
3037.0,34.034801,-118.231277,1.2180232558139534,343.0,418.0,761.0
3040.0,34.05357,-118.26635700000001,0.5734406438631791,496.0,284.0,780.0
4216.0,34.023392,-118.47963700000001,1.0420560747663552,213.0,222.0,435.0
4126.0,33.710978999999995,-118.284668,0.980246913580247,404.0,396.0,800.0
4213.0,33.995369000000004,-118.464798,0.8541666666666666,143.0,122.0,265.0
3057.0,34.035678999999995,-118.27081299999999,1.1388888888888888,179.0,204.0,383.0
3038.0,34.046822,-118.248352,0.957641196013289,1203.0,1152.0,2355.0
3066.0,34.063389,-118.23616000000001,0.823943661971831,709.0,584.0,1293.0
4220.0,34.074829,-118.258728,1.0458015267175573,523.0,547.0,1070.0
3033.0,34.040989,-118.255798,1.1005917159763314,337.0,371.0,708.0
3058.0,34.035801,-118.23317,1.1903485254691688,372.0,443.0,815.0
3076.0,34.0406,-118.25383799999999,1.0506493506493506,769.0,808.0,1577.0
4180.0,34.137951,-118.128502,1.0083333333333333,359.0,362.0,721.0
4158.0,34.13525,-118.13237,1.6710526315789473,151.0,253.0,404.0
3064.0,34.04681,-118.25698100000001,1.1351522842639594,1575.0,1788.0,3363.0
4169.0,34.146961,-118.139839,1.010752688172043,185.0,187.0,372.0
4167.0,34.143822,-118.154099,1.2952380952380953,104.0,135.0,239.0
3054.0,34.039219,-118.236488,1.162621359223301,411.0,478.0,889.0
3030.0,34.051941,-118.24353,0.8737032025259359,2216.0,1936.0,4152.0
4130.0,33.719260999999996,-118.28272199999999,0.9,199.0,179.0,378.0
4206.0,33.998340999999996,-118.46101399999999,1.0386740331491713,180.0,187.0,367.0
3080.0,34.034209999999995,-118.254593,1.196969696969697,65.0,78.0,143.0
4147.0,34.145247999999995,-118.15007,1.108303249097473,276.0,306.0,582.0
4136.0,33.771759,-118.27654299999999,1.0217391304347827,45.0,46.0,91.0
4135.0,33.772301,-118.26804399999999,1.015625,63.0,64.0,127.0
3024.0,34.05772,-118.24897,0.35714285714285715,349.0,124.0,473.0
4152.0,34.149712,-118.160172,0.6742081447963801,220.0,148.0,368.0
3079.0,34.05014,-118.23323799999999,0.972972972972973,184.0,179.0,363.0
3077.0,34.039871000000005,-118.25003799999999,1.0496083550913837,382.0,401.0,783.0
3007.0,34.05048,-118.254593,0.6986301369863014,1386.0,968.0,2354.0
4208.0,33.99868,-118.472977,0.7657992565055762,268.0,205.0,473.0
4156.0,34.14991,-118.13838999999999,0.7913043478260869,229.0,181.0,410.0
3025.0,34.03286,-118.268082,0.8205128205128205,233.0,191.0,424.0
3081.0,34.031890999999995,-118.250183,1.0562913907284768,301.0,318.0,619.0
4174.0,34.165290999999996,-118.15097,0.616504854368932,205.0,126.0,331.0
3010.0,34.037048,-118.25486799999999,1.18125,159.0,188.0,347.0
4148.0,34.14967,-118.14511100000001,0.7888198757763976,160.0,126.0,286.0
4132.0,33.74913,-118.28018200000001,1.0052083333333333,191.0,192.0,383.0
4127.0,33.74892,-118.27519199999999,0.7804878048780488,40.0,31.0,71.0
4133.0,33.733521,-118.277786,1.5,133.0,200.0,333.0
3045.0,34.028511,-118.25666799999999,1.5416666666666667,119.0,184.0,303.0
3020.0,34.031052,-118.26709,1.272108843537415,146.0,186.0,332.0
4129.0,33.725819,-118.28051,1.0982658959537572,172.0,189.0,361.0
4125.0,33.766659000000004,-118.261017,1.0,8.0,8.0,16.0
3013.0,33.779819,-118.263023,1.0869565217391304,22.0,24.0,46.0
4227.0,34.0298,-118.27030900000001,0.9375,31.0,29.0,60.0
4108.0,34.025890000000004,-118.238243,0.6666666666666666,2.0,1.0,3.0
4244.0,34.018059,-118.286728,1.125,7.0,8.0,15.0
4254.0,34.028679,-118.28411100000001,0.5,7.0,3.0,10.0
4249.0,34.020302,-118.281181,0.5714285714285714,6.0,3.0,9.0
