station_id,lat,lon,ratio,start,end,total
3058.0,34.035801,-118.23317,1.1279251170046802,640.0,722.0,1362.0
3082.0,34.04652,-118.23741100000001,1.2169940612151668,2188.0,2663.0,4851.0
4147.0,34.145247999999995,-118.15007,1.1633986928104576,152.0,177.0,329.0
4174.0,34.165290999999996,-118.15097,0.5673076923076923,103.0,58.0,161.0
4157.0,34.140999,-118.13208799999998,1.1627906976744187,85.0,99.0,184.0
4162.0,34.147498999999996,-118.14801000000001,1.0027932960893855,357.0,358.0,715.0
3013.0,33.779819,-118.263023,1.1304347826086956,22.0,25.0,47.0
3029.0,34.048851,-118.246422,0.8567134268537074,997.0,854.0,1851.0
3069.0,34.05088,-118.248253,1.0262228946041352,1982.0,2034.0,4016.0
3075.0,34.04211,-118.25618700000001,0.9914191419141914,1514.0,1501.0,3015.0
3067.0,34.045181,-118.25023700000001,1.01034692635423,1642.0,1659.0,3301.0
3062.0,34.047748999999996,-118.243172,1.088547815820543,846.0,921.0,1767.0
3034.0,34.042061,-118.26338200000001,1.0159010600706713,1131.0,1149.0,2280.0
3074.0,34.04417,-118.261169,0.8670076726342711,1172.0,1016.0,2188.0
3008.0,34.046611999999996,-118.26273300000001,0.9987531172069826,1603.0,1601.0,3204.0
3049.0,34.056969,-118.253593,0.839754816112084,1141.0,958.0,2099.0
4163.0,34.150471,-118.132019,0.8826086956521739,229.0,202.0,431.0
3022.0,34.04607,-118.233093,1.0055325034578146,1445.0,1453.0,2898.0
3078.0,34.064281,-118.238937,0.9125964010282777,388.0,354.0,742.0
3064.0,34.04681,-118.25698100000001,1.0799796230259806,1962.0,2119.0,4081.0
3031.0,34.044701,-118.25244099999999,1.0451404882542608,2170.0,2268.0,4438.0
4159.0,34.145901,-118.11653899999999,1.0836012861736335,310.0,336.0,646.0
3063.0,34.048038,-118.25373799999998,1.2680995475113122,883.0,1120.0,2003.0
3038.0,34.046822,-118.248352,1.0116758241758241,1455.0,1472.0,2927.0
3066.0,34.063389,-118.23616000000001,1.0153203342618384,717.0,728.0,1445.0
3051.0,34.045421999999995,-118.25351699999999,1.0168269230769231,831.0,845.0,1676.0
3052.0,34.051102,-118.26455700000001,0.8180677540777918,796.0,651.0,1447.0
4142.0,34.144588,-118.14459199999999,0.9587628865979382,290.0,278.0,568.0
4151.0,34.142361,-118.14151000000001,0.9063545150501672,298.0,270.0,568.0
4138.0,34.145691,-118.14823899999999,0.9388646288209607,228.0,214.0,442.0
4183.0,34.146069,-118.129181,0.7874396135265701,206.0,162.0,368.0
3007.0,34.05048,-118.254593,0.7536743092298648,1700.0,1281.0,2981.0
4215.0,34.014309000000004,-118.49134099999999,1.8106183230819035,3088.0,5592.0,8680.0
4208.0,33.99868,-118.472977,0.9546666666666667,374.0,357.0,731.0
3023.0,34.050911,-118.240967,1.3734939759036144,746.0,1025.0,1771.0
3042.0,34.049301,-118.238808,1.2457873329459617,1720.0,2143.0,3863.0
3005.0,34.0485,-118.25853700000002,1.1072305593451568,3664.0,4057.0,7721.0
3014.0,34.05661,-118.23721299999998,1.0836012861736335,2487.0,2695.0,5182.0
3054.0,34.039219,-118.236488,1.0477178423236515,481.0,504.0,985.0
3057.0,34.035678999999995,-118.27081299999999,1.037837837837838,184.0,191.0,375.0
4202.0,33.991161,-118.46829199999999,0.919260700389105,1027.0,944.0,1971.0
4126.0,33.710978999999995,-118.284668,1.0074165636588381,808.0,814.0,1622.0
4131.0,33.738979,-118.27926599999999,1.0623556581986142,432.0,459.0,891.0
4205.0,33.993771,-118.453667,0.7554479418886199,412.0,311.0,723.0
4216.0,34.023392,-118.47963700000001,1.4794952681388012,316.0,468.0,784.0
4249.0,34.020302,-118.281181,1.0274223034734917,546.0,561.0,1107.0
4176.0,34.137859000000006,-118.12241399999999,0.9444444444444444,413.0,390.0,803.0
4158.0,34.13525,-118.13237,1.6044776119402986,133.0,214.0,347.0
4170.0,34.160709000000004,-118.132401,0.45930232558139533,171.0,78.0,249.0
3076.0,34.0406,-118.25383799999999,0.9618696186961869,812.0,781.0,1593.0
3048.0,34.041691,-118.235352,1.0833333333333333,1139.0,1234.0,2373.0
4180.0,34.137951,-118.128502,0.9847094801223242,326.0,321.0,647.0
4146.0,34.147831,-118.14504199999999,1.0465116279069768,85.0,89.0,174.0
4166.0,34.145908,-118.12175,1.1612903225806452,123.0,143.0,266.0
4204.0,33.988419,-118.45163000000001,0.9576158940397351,754.0,722.0,1476.0
4214.0,33.99556,-118.48155200000001,0.8339552238805971,5895.0,4916.0,10811.0
4210.0,33.984341,-118.47155,0.8766540642722117,4231.0,3709.0,7940.0
3027.0,34.04998,-118.24716200000002,0.7260909935004642,1076.0,781.0,1857.0
3006.0,34.04554,-118.25666799999999,1.0417986067131095,1578.0,1644.0,3222.0
3036.0,34.039188,-118.232529,1.1623931623931625,584.0,679.0,1263.0
3016.0,34.052898,-118.24156200000002,0.8953488372093024,601.0,538.0,1139.0
3011.0,34.041129999999995,-118.267982,1.0879518072289156,829.0,902.0,1731.0
4165.0,34.14175,-118.14906299999998,1.2966507177033493,208.0,270.0,478.0
4209.0,33.996239,-118.477448,0.8372536554354736,1572.0,1316.0,2888.0
4153.0,34.156181,-118.16668700000001,0.9796954314720813,393.0,385.0,778.0
3055.0,34.044159,-118.251579,0.9391385767790262,1067.0,1002.0,2069.0
4212.0,33.988129,-118.471741,0.8843094721619668,1382.0,1222.0,2604.0
4207.0,34.000881,-118.46891000000001,0.767515923566879,627.0,481.0,1108.0
3068.0,34.0532,-118.25095400000001,0.3131548311990687,1717.0,537.0,2254.0
3019.0,34.038609,-118.260857,1.004149377593361,1204.0,1209.0,2413.0
4181.0,34.146221000000004,-118.13526200000001,1.0037313432835822,267.0,268.0,535.0
3046.0,34.052872,-118.24748999999998,0.8285322359396433,728.0,603.0,1331.0
4254.0,34.028679,-118.28411100000001,0.9313304721030042,232.0,216.0,448.0
3018.0,34.043732,-118.260139,1.0562347188264058,817.0,863.0,1680.0
3030.0,34.051941,-118.24353,0.9266240323123528,2970.0,2752.0,5722.0
4155.0,34.147812,-118.132217,0.7606837606837606,116.0,88.0,204.0
4144.0,34.142399,-118.13265200000001,1.384313725490196,254.0,352.0,606.0
3047.0,34.039982,-118.266403,1.0302287581699345,1223.0,1260.0,2483.0
3035.0,34.048401,-118.260948,1.158034528552457,752.0,871.0,1623.0
4167.0,34.143822,-118.154099,1.171875,63.0,74.0,137.0
4148.0,34.14967,-118.14511100000001,1.1333333333333333,89.0,101.0,190.0
4156.0,34.14991,-118.13838999999999,1.077922077922078,76.0,82.0,158.0
4213.0,33.995369000000004,-118.464798,0.8699186991869918,122.0,106.0,228.0
3033.0,34.040989,-118.255798,1.030701754385965,455.0,469.0,924.0
4220.0,34.074829,-118.258728,0.9479768786127167,691.0,655.0,1346.0
3028.0,34.058319,-118.246094,0.4251592356687898,627.0,266.0,893.0
3040.0,34.05357,-118.26635700000001,0.6333333333333333,689.0,436.0,1125.0
4154.0,34.15612,-118.151192,0.6602564102564102,155.0,102.0,257.0
3079.0,34.05014,-118.23323799999999,0.45454545454545453,10.0,4.0,14.0
3065.0,34.060558,-118.238327,1.1734104046242775,345.0,405.0,750.0
4227.0,34.0298,-118.27030900000001,1.066326530612245,195.0,208.0,403.0
4206.0,33.998340999999996,-118.46101399999999,1.0133779264214047,298.0,302.0,600.0
4130.0,33.719260999999996,-118.28272199999999,0.9680511182108626,312.0,302.0,614.0
4169.0,34.146961,-118.139839,0.6853932584269663,177.0,121.0,298.0
3032.0,34.049889,-118.255882,1.2249269717624147,1026.0,1257.0,2283.0
3026.0,34.063179,-118.24588,0.8624595469255664,617.0,532.0,1149.0
3037.0,34.034801,-118.231277,1.2415584415584415,384.0,477.0,861.0
4149.0,34.13821,-118.147079,1.087719298245614,113.0,123.0,236.0
4150.0,34.154270000000004,-118.142151,1.0598290598290598,116.0,123.0,239.0
4132.0,33.74913,-118.28018200000001,0.9748603351955307,357.0,348.0,705.0
4177.0,34.144981,-118.13826,1.2824858757062148,176.0,226.0,402.0
3056.0,34.037459999999996,-118.265381,1.248138957816377,402.0,502.0,904.0
4211.0,33.984928000000004,-118.46996299999999,0.782258064516129,1363.0,1066.0,2429.0
4133.0,33.733521,-118.277786,1.2013201320132014,302.0,363.0,665.0
4160.0,34.133010999999996,-118.14856,1.1653543307086613,126.0,147.0,273.0
3010.0,34.037048,-118.25486799999999,1.4976958525345623,216.0,324.0,540.0
4129.0,33.725819,-118.28051,1.0378151260504203,237.0,246.0,483.0
3077.0,34.039871000000005,-118.25003799999999,1.1441647597254005,436.0,499.0,935.0
4152.0,34.149712,-118.160172,0.7397260273972602,72.0,53.0,125.0
3081.0,34.031890999999995,-118.250183,0.9283387622149837,306.0,284.0,590.0
3020.0,34.031052,-118.26709,1.0748299319727892,146.0,157.0,303.0
4244.0,34.018059,-118.286728,1.3076923076923077,77.0,101.0,178.0
3024.0,34.05772,-118.24897,0.41225626740947074,358.0,147.0,505.0
4248.0,34.028351,-118.288673,1.1384615384615384,259.0,295.0,554.0
3025.0,34.03286,-118.268082,1.0057803468208093,172.0,173.0,345.0
3045.0,34.028511,-118.25666799999999,2.018348623853211,108.0,219.0,327.0
4246.0,34.023708,-118.27916699999999,1.048158640226629,352.0,369.0,721.0
4134.0,33.74136,-118.27806899999999,0.4594594594594595,147.0,67.0,214.0
4127.0,33.74892,-118.27519199999999,0.9,89.0,80.0,169.0
3080.0,34.034209999999995,-118.254593,2.5,1.0,4.0,5.0
4136.0,33.771759,-118.27654299999999,1.0517241379310345,57.0,60.0,117.0
4135.0,33.772301,-118.26804399999999,0.984375,63.0,62.0,125.0
4245.0,34.02404,-118.283409,0.9507772020725389,385.0,366.0,751.0
4250.0,34.03017,-118.280952,1.008888888888889,224.0,226.0,450.0
4125.0,33.766659000000004,-118.261017,1.0,16.0,16.0,32.0
4267.0,34.027618,-118.28067800000001,1.0263157894736843,113.0,116.0,229.0
4108.0,34.025890000000004,-118.238243,1.0303030303030303,32.0,33.0,65.0
