station_id,lat,lon,ratio,start,end,total
3047.0,34.039982,-118.266403,0.9666295884315906,898.0,868.0,1766.0
3005.0,34.0485,-118.25853700000002,1.1744769874476988,2389.0,2806.0,5195.0
3020.0,34.031052,-118.26709,1.2198581560283688,140.0,171.0,311.0
3023.0,34.050911,-118.240967,1.2627627627627627,665.0,840.0,1505.0
3051.0,34.045421999999995,-118.25351699999999,1.0133868808567603,746.0,756.0,1502.0
3007.0,34.05048,-118.254593,0.7535986452159187,1180.0,889.0,2069.0
3075.0,34.04211,-118.25618700000001,1.2042648709315376,890.0,1072.0,1962.0
3066.0,34.063389,-118.23616000000001,1.0055617352614015,898.0,903.0,1801.0
3082.0,34.04652,-118.23741100000001,1.1539942252165545,2077.0,2397.0,4474.0
3052.0,34.051102,-118.26455700000001,0.6543504171632897,838.0,548.0,1386.0
3064.0,34.04681,-118.25698100000001,0.9662269129287598,1894.0,1830.0,3724.0
3029.0,34.048851,-118.246422,0.74,699.0,517.0,1216.0
3006.0,34.04554,-118.25666799999999,1.087737843551797,945.0,1028.0,1973.0
3018.0,34.043732,-118.260139,1.1592920353982301,564.0,654.0,1218.0
3035.0,34.048401,-118.260948,1.1574564723694172,1320.0,1528.0,2848.0
3032.0,34.049889,-118.255882,1.2169076751946608,898.0,1093.0,1991.0
3030.0,34.051941,-118.24353,0.8205565019875071,1760.0,1444.0,3204.0
3074.0,34.04417,-118.261169,0.9172482552342971,1002.0,919.0,1921.0
3022.0,34.04607,-118.233093,1.0960591133004927,1217.0,1334.0,2551.0
3069.0,34.05088,-118.248253,1.0404814004376368,1827.0,1901.0,3728.0
3042.0,34.049301,-118.238808,1.1709932279909707,1771.0,2074.0,3845.0
3026.0,34.063179,-118.24588,0.7943615257048093,602.0,478.0,1080.0
3054.0,34.039219,-118.236488,1.089613034623218,490.0,534.0,1024.0
3079.0,34.05014,-118.23323799999999,1.1,249.0,274.0,523.0
3036.0,34.039188,-118.232529,1.2013729977116705,436.0,524.0,960.0
3024.0,34.05772,-118.24897,0.4666666666666667,359.0,167.0,526.0
3038.0,34.046822,-118.248352,1.02660406885759,1277.0,1311.0,2588.0
3062.0,34.047748999999996,-118.243172,1.0020898641588296,956.0,958.0,1914.0
