station_id,lat,lon,ratio,start,end,total
3030.0,34.051941,-118.24353,0.7646103896103896,1231.0,941.0,2172.0
3029.0,34.048851,-118.246422,0.7706766917293233,531.0,409.0,940.0
3028.0,34.058319,-118.246094,0.3514376996805112,312.0,109.0,421.0
3027.0,34.04998,-118.24716200000002,0.6832844574780058,681.0,465.0,1146.0
3018.0,34.043732,-118.260139,1.361842105263158,303.0,413.0,716.0
3007.0,34.05048,-118.254593,0.6544566544566545,818.0,535.0,1353.0
3031.0,34.044701,-118.25244099999999,1.176056338028169,1135.0,1335.0,2470.0
3066.0,34.063389,-118.23616000000001,0.8505434782608695,367.0,312.0,679.0
3055.0,34.044159,-118.251579,0.7248677248677249,755.0,547.0,1302.0
3079.0,34.05014,-118.23323799999999,1.1032608695652173,183.0,202.0,385.0
3063.0,34.049198,-118.252831,1.4456654456654456,818.0,1183.0,2001.0
3078.0,34.064281,-118.238937,0.8994082840236687,337.0,303.0,640.0
3023.0,34.050911,-118.240967,1.364,499.0,681.0,1180.0
3082.0,34.04652,-118.23741100000001,1.1745810055865922,1431.0,1681.0,3112.0
3008.0,34.046611999999996,-118.26273300000001,0.9981981981981982,554.0,553.0,1107.0
3052.0,34.051102,-118.26455700000001,0.7105788423153693,500.0,355.0,855.0
3049.0,34.056969,-118.253593,0.7983490566037735,847.0,676.0,1523.0
3038.0,34.046822,-118.248352,0.964,749.0,722.0,1471.0
3022.0,34.04607,-118.233093,1.1242937853107344,1061.0,1193.0,2254.0
3014.0,34.05661,-118.23721299999998,1.2396135265700483,1034.0,1282.0,2316.0
3034.0,34.042061,-118.26338200000001,0.9705449189985272,678.0,658.0,1336.0
3005.0,34.04855,-118.25904799999999,1.3201293451899758,1236.0,1632.0,2868.0
3019.0,34.038609,-118.260857,1.1832229580573952,452.0,535.0,987.0
3065.0,34.060558,-118.238327,0.9612068965517241,231.0,222.0,453.0
3058.0,34.035801,-118.23317,1.0444444444444445,449.0,469.0,918.0
4108.0,34.025890000000004,-118.238243,1.353846153846154,64.0,87.0,151.0
3069.0,34.05088,-118.248253,1.0508474576271187,1356.0,1425.0,2781.0
3064.0,34.04681,-118.25698100000001,0.9187192118226601,1217.0,1118.0,2335.0
3037.0,34.034801,-118.231277,1.2077922077922079,307.0,371.0,678.0
3026.0,34.063179,-118.24588,0.7239583333333334,383.0,277.0,660.0
3051.0,34.045421999999995,-118.25351699999999,1.024175824175824,454.0,465.0,919.0
3006.0,34.04554,-118.25666799999999,1.0120689655172415,579.0,586.0,1165.0
3067.0,34.045181,-118.25023700000001,0.9267139479905437,845.0,783.0,1628.0
3042.0,34.049301,-118.238808,1.3568702290076335,1047.0,1421.0,2468.0
3062.0,34.047748999999996,-118.243172,0.9271428571428572,699.0,648.0,1347.0
3048.0,34.041691,-118.235352,1.043956043956044,818.0,854.0,1672.0
3068.0,34.0532,-118.25095400000001,0.20181634712411706,990.0,199.0,1189.0
3046.0,34.053020000000004,-118.247948,0.8802228412256268,358.0,315.0,673.0
3011.0,34.041129999999995,-118.267982,1.1482479784366577,370.0,425.0,795.0
3035.0,34.048401,-118.260948,1.0993548387096774,774.0,851.0,1625.0
3036.0,34.039188,-118.232529,1.4827586206896552,231.0,343.0,574.0
3075.0,34.04211,-118.25618700000001,1.0972222222222223,503.0,552.0,1055.0
3059.0,34.037949,-118.256271,1.0,167.0,167.0,334.0
3074.0,34.04417,-118.261169,0.839563862928349,641.0,538.0,1179.0
3040.0,34.05357,-118.26635700000001,0.5809128630705395,240.0,139.0,379.0
3076.0,34.0406,-118.25383799999999,0.982646420824295,460.0,452.0,912.0
3080.0,34.034209999999995,-118.254593,0.7948717948717948,38.0,30.0,68.0
3057.0,34.035678999999995,-118.27081299999999,1.1666666666666667,83.0,97.0,180.0
3047.0,34.039982,-118.266403,0.9838420107719928,556.0,547.0,1103.0
3024.0,34.05772,-118.24897,0.3813559322033898,235.0,89.0,324.0
3077.0,34.039871000000005,-118.25003799999999,1.1767955801104972,180.0,212.0,392.0
3032.0,34.049889,-118.255882,1.4390243902439024,491.0,707.0,1198.0
3056.0,34.037459999999996,-118.265381,1.0285714285714285,349.0,359.0,708.0
3025.0,34.03286,-118.268082,1.3424657534246576,145.0,195.0,340.0
3020.0,34.031052,-118.26709,1.2474226804123711,96.0,120.0,216.0
3060.0,34.034882,-118.25769,0.8588235294117647,84.0,72.0,156.0
3054.0,34.039219,-118.236488,0.989010989010989,272.0,269.0,541.0
3033.0,34.040989,-118.255798,1.1371428571428572,174.0,198.0,372.0
3016.0,34.052898,-118.24156200000002,0.9662576687116564,325.0,314.0,639.0
3081.0,34.031890999999995,-118.250183,0.9711538461538461,207.0,201.0,408.0
3010.0,34.037048,-118.25486799999999,1.5,49.0,74.0,123.0
3045.0,34.028511,-118.25666799999999,2.06,49.0,102.0,151.0
3009.0,33.987381,-118.47283200000001,1.2321428571428572,55.0,68.0,123.0
3039.0,34.024479,-118.39386699999999,1.0,115.0,115.0,230.0
