station_id,lat,lon,ratio,start,end,total
3018.0,34.043732,-118.260139,1.1491228070175439,797.0,916.0,1713.0
3055.0,34.044159,-118.251579,0.8105691056910569,1229.0,996.0,2225.0
3082.0,34.04652,-118.23741100000001,1.1339612768184197,1910.0,2166.0,4076.0
3047.0,34.039982,-118.266403,1.0251141552511416,875.0,897.0,1772.0
3005.0,34.0485,-118.25853700000002,1.1203669724770642,2724.0,3052.0,5776.0
3067.0,34.045181,-118.25023700000001,0.9263721552878179,1493.0,1383.0,2876.0
3051.0,34.045421999999995,-118.25351699999999,1.1606886657101865,696.0,808.0,1504.0
3046.0,34.053020000000004,-118.247948,0.7890466531440162,492.0,388.0,880.0
3062.0,34.047748999999996,-118.243172,1.019790454016298,858.0,875.0,1733.0
3038.0,34.046822,-118.248352,1.0320512820512822,1247.0,1287.0,2534.0
3064.0,34.04681,-118.25698100000001,1.0088207985143918,2153.0,2172.0,4325.0
3027.0,34.04998,-118.24716200000002,0.7270788912579957,937.0,681.0,1618.0
3052.0,34.051102,-118.26455700000001,0.5936507936507937,944.0,560.0,1504.0
3079.0,34.05014,-118.23323799999999,0.9581151832460733,190.0,182.0,372.0
3063.0,34.049198,-118.252831,1.248299319727891,587.0,733.0,1320.0
3032.0,34.049889,-118.255882,1.162645218945487,1118.0,1300.0,2418.0
3011.0,34.041129999999995,-118.267982,1.3398230088495575,564.0,756.0,1320.0
3076.0,34.0406,-118.25383799999999,0.9418316831683168,807.0,760.0,1567.0
3049.0,34.056969,-118.253593,0.7671568627450981,1223.0,938.0,2161.0
3034.0,34.042061,-118.26338200000001,1.064878892733564,1155.0,1230.0,2385.0
3048.0,34.041691,-118.235352,1.0836466165413534,1063.0,1152.0,2215.0
3031.0,34.044701,-118.25244099999999,1.1518186610437533,1896.0,2184.0,4080.0
3078.0,34.064281,-118.238937,0.8970588235294118,339.0,304.0,643.0
3022.0,34.04607,-118.233093,1.0856269113149848,1307.0,1419.0,2726.0
3008.0,34.046611999999996,-118.26273300000001,1.0483193277310925,951.0,997.0,1948.0
3068.0,34.0532,-118.25095400000001,0.24412855377008652,1617.0,394.0,2011.0
3035.0,34.048401,-118.260948,1.1242977528089888,1423.0,1600.0,3023.0
3025.0,34.03286,-118.268082,0.9628252788104089,268.0,258.0,526.0
3042.0,34.049301,-118.238808,1.293090909090909,1374.0,1777.0,3151.0
3014.0,34.05661,-118.23721299999998,1.0944,1874.0,2051.0,3925.0
3023.0,34.050911,-118.240967,1.1366459627329193,482.0,548.0,1030.0
3037.0,34.034801,-118.231277,1.2865329512893984,348.0,448.0,796.0
3069.0,34.05088,-118.248253,1.1126340882002383,1677.0,1866.0,3543.0
3074.0,34.04417,-118.261169,0.9110723626852659,1146.0,1044.0,2190.0
3066.0,34.063389,-118.23616000000001,0.9466501240694789,805.0,762.0,1567.0
3033.0,34.040989,-118.255798,1.104026845637584,297.0,328.0,625.0
3029.0,34.048851,-118.246422,0.7651757188498403,625.0,478.0,1103.0
3056.0,34.037459999999996,-118.265381,1.2566371681415929,338.0,425.0,763.0
3019.0,34.038609,-118.260857,1.1675302245250432,578.0,675.0,1253.0
3075.0,34.04211,-118.25618700000001,1.0845341018251682,1040.0,1128.0,2168.0
3036.0,34.039188,-118.232529,1.4584615384615385,324.0,473.0,797.0
3007.0,34.05048,-118.254593,0.8387888707037643,1221.0,1024.0,2245.0
3045.0,34.028511,-118.25666799999999,1.1772151898734178,157.0,185.0,342.0
3057.0,34.035678999999995,-118.27081299999999,1.4022346368715084,178.0,250.0,428.0
3006.0,34.04554,-118.25666799999999,1.0146173688736027,1162.0,1179.0,2341.0
3077.0,34.039871000000005,-118.25003799999999,1.4259259259259258,215.0,307.0,522.0
3058.0,34.035801,-118.23317,1.0874751491053678,502.0,546.0,1048.0
3030.0,34.051941,-118.24353,0.8738207547169812,1695.0,1481.0,3176.0
3026.0,34.063179,-118.24588,0.7360248447204969,643.0,473.0,1116.0
3054.0,34.039219,-118.236488,1.0625,479.0,509.0,988.0
3040.0,34.05357,-118.26635700000001,0.6563380281690141,354.0,232.0,586.0
3016.0,34.052898,-118.24156200000002,0.8650793650793651,503.0,435.0,938.0
3028.0,34.058319,-118.246094,0.3969298245614035,455.0,180.0,635.0
3024.0,34.05772,-118.24897,0.5493333333333333,374.0,205.0,579.0
3065.0,34.060558,-118.238327,1.1515151515151516,263.0,303.0,566.0
3020.0,34.031052,-118.26709,1.453125,127.0,185.0,312.0
3010.0,34.037048,-118.25486799999999,1.3146853146853146,142.0,187.0,329.0
3080.0,34.034209999999995,-118.254593,1.5614035087719298,56.0,88.0,144.0
4108.0,34.025890000000004,-118.238243,1.7391304347826086,22.0,39.0,61.0
3081.0,34.031890999999995,-118.250183,0.9942196531791907,172.0,171.0,343.0
3060.0,34.034882,-118.25769,1.124031007751938,128.0,144.0,272.0
4146.0,34.147831,-118.14504199999999,0.9093198992443325,396.0,360.0,756.0
4162.0,34.147498999999996,-118.14801000000001,1.0166112956810631,902.0,917.0,1819.0
4144.0,34.142399,-118.13265200000001,1.0330396475770924,453.0,468.0,921.0
4147.0,34.145247999999995,-118.15007,1.1796407185628743,500.0,590.0,1090.0
4183.0,34.146069,-118.129181,0.8940397350993378,603.0,539.0,1142.0
4167.0,34.143822,-118.154099,0.9919786096256684,373.0,370.0,743.0
4165.0,34.14175,-118.14906299999998,1.1092436974789917,713.0,791.0,1504.0
4170.0,34.160709000000004,-118.132401,0.7182320441988951,180.0,129.0,309.0
4160.0,34.133010999999996,-118.14856,1.4498567335243553,348.0,505.0,853.0
4169.0,34.146961,-118.139839,0.9355608591885441,418.0,391.0,809.0
4181.0,34.146221000000004,-118.13526200000001,0.9155672823218998,757.0,693.0,1450.0
4149.0,34.13821,-118.147079,1.1634241245136188,256.0,298.0,554.0
4151.0,34.142361,-118.14151000000001,0.9236111111111112,575.0,531.0,1106.0
4159.0,34.145901,-118.11653899999999,1.0359520639147803,750.0,777.0,1527.0
4157.0,34.140999,-118.13208799999998,1.0118845500848896,588.0,595.0,1183.0
4142.0,34.144588,-118.14459199999999,1.0466019417475727,514.0,538.0,1052.0
4176.0,34.137859000000006,-118.12241399999999,1.0217391304347827,597.0,610.0,1207.0
4153.0,34.156181,-118.16668700000001,1.0315068493150685,729.0,752.0,1481.0
4177.0,34.144981,-118.13826,1.0889679715302492,561.0,611.0,1172.0
4154.0,34.15612,-118.151192,0.8324742268041238,387.0,322.0,709.0
4166.0,34.145908,-118.12175,0.7977272727272727,439.0,350.0,789.0
4174.0,34.165290999999996,-118.15097,0.6781609195402298,173.0,117.0,290.0
4158.0,34.13525,-118.13237,1.2118644067796611,353.0,428.0,781.0
4138.0,34.145691,-118.14823899999999,1.0608856088560885,541.0,574.0,1115.0
4163.0,34.150471,-118.132019,0.8582677165354331,507.0,435.0,942.0
4155.0,34.147812,-118.132217,0.7330827067669173,265.0,194.0,459.0
4156.0,34.14991,-118.13838999999999,1.064,249.0,265.0,514.0
4152.0,34.149712,-118.160172,0.6234309623430963,238.0,148.0,386.0
4150.0,34.154270000000004,-118.142151,0.9331683168316832,403.0,376.0,779.0
4125.0,33.766659000000004,-118.261017,0.8378378378378378,36.0,30.0,66.0
4136.0,33.771759,-118.27654299999999,0.9247311827956989,92.0,85.0,177.0
4134.0,33.74136,-118.27806899999999,0.7018633540372671,160.0,112.0,272.0
4129.0,33.725819,-118.28051,1.0352422907488987,226.0,234.0,460.0
4132.0,33.74913,-118.28018200000001,0.9580645161290322,309.0,296.0,605.0
4133.0,33.733521,-118.277786,1.297752808988764,177.0,230.0,407.0
4126.0,33.710978999999995,-118.284668,0.9498680738786279,378.0,359.0,737.0
4127.0,33.74892,-118.27519199999999,1.0235294117647058,84.0,86.0,170.0
4130.0,33.719260999999996,-118.28272199999999,0.9961089494163424,256.0,255.0,511.0
4180.0,34.137951,-118.128502,1.1056,624.0,690.0,1314.0
4148.0,34.14967,-118.14511100000001,0.8118811881188119,201.0,163.0,364.0
4194.0,34.056702,-118.231392,0.7735849056603774,105.0,81.0,186.0
4131.0,33.738979,-118.27926599999999,1.0371134020618558,484.0,502.0,986.0
4135.0,33.772301,-118.26804399999999,1.0258620689655173,231.0,237.0,468.0
3013.0,33.779819,-118.263023,1.075,79.0,85.0,164.0
4205.0,33.993771,-118.453667,0.8125,111.0,90.0,201.0
4211.0,33.984928000000004,-118.46996299999999,0.6872246696035242,226.0,155.0,381.0
4212.0,33.988129,-118.471741,0.8157894736842105,265.0,216.0,481.0
4208.0,33.99868,-118.472977,0.652542372881356,117.0,76.0,193.0
4206.0,33.998340999999996,-118.46101399999999,0.9753086419753086,80.0,78.0,158.0
4209.0,33.996239,-118.477448,0.7416974169741697,270.0,200.0,470.0
4207.0,34.000881,-118.46891000000001,0.8854166666666666,95.0,84.0,179.0
4118.0,34.026112,-118.23831899999999,29.0,0.0,28.0,28.0
4110.0,34.043869,-118.25763700000002,222.0,0.0,221.0,221.0
4214.0,33.99556,-118.48155200000001,0.8363417569193743,830.0,694.0,1524.0
4216.0,34.023392,-118.47963700000001,1.1428571428571428,76.0,87.0,163.0
4215.0,34.014309000000004,-118.49134099999999,2.220048899755501,408.0,907.0,1315.0
4210.0,33.984341,-118.47155,0.8114355231143552,821.0,666.0,1487.0
4202.0,33.991161,-118.46829199999999,1.145748987854251,246.0,282.0,528.0
4204.0,33.988419,-118.45163000000001,0.7107438016528925,120.0,85.0,205.0
4213.0,33.994701,-118.46408100000001,0.8367346938775511,48.0,40.0,88.0
