,start,end,total,ratio,lat,lon,start_0,end_0,ratio_0,start_1,end_1,ratio_1,start_2,end_2,ratio_2,start_3,end_3,ratio_3,start_4,end_4,ratio_4,start_5,end_5,ratio_5,start_6,end_6,ratio_6,start_7,end_7,ratio_7,start_8,end_8,ratio_8,start_9,end_9,ratio_9,start_10,end_10,ratio_10,start_11,end_11,ratio_11,start_12,end_12,ratio_12,start_13,end_13,ratio_13,start_14,end_14,ratio_14,start_15,end_15,ratio_15,start_16,end_16,ratio_16,start_17,end_17,ratio_17,start_18,end_18,ratio_18,start_19,end_19,ratio_19,start_20,end_20,ratio_20,start_21,end_21,ratio_21,start_22,end_22,ratio_22,start_23,end_23,ratio_23,start_Mon,end_Mon,ratio_Mon,start_Tue,end_Tue,ratio_Tue,start_Wed,end_Wed,ratio_Wed,start_Thu,end_Thu,ratio_Thu,start_Fri,end_Fri,ratio_Fri,start_Sat,end_Sat,ratio_Sat,start_Sun,end_Sun,ratio_Sun,station_id,total_0,total_1,total_2,total_3,total_4,total_5,total_6,total_7,total_8,total_9,total_10,total_11,total_12,total_13,total_14,total_15,total_16,total_17,total_18,total_19,total_20,total_21,total_22,total_23,total_Mon,total_Tue,total_Wed,total_Thu,total_Fri,total_Sat,total_Sun
3019,2601,3020,5621,0.5372576916236884,34.0420609,-118.26338,11,5,0.3333333333333333,4,7,0.6153846153846154,6,8,0.5625,2,2,0.5,2,2,0.5,2,17,0.8571428571428571,4,228,0.9786324786324786,33,408,0.9232505643340858,69,402,0.8520084566596194,73,188,0.7186311787072244,92,103,0.5279187817258884,264,100,0.27595628415300544,285,344,0.5467511885895404,258,311,0.5464098073555166,180,206,0.5335051546391752,202,205,0.5036674816625917,431,101,0.19101123595505617,260,119,0.31496062992125984,160,66,0.29385964912280704,127,54,0.3005464480874317,60,49,0.45045045045045046,42,54,0.5612244897959183,21,25,0.5416666666666666,13,16,0.5483870967741935,307,411,0.5722222222222222,480,602,0.5562730627306273,524,611,0.5382585751978892,526,652,0.5533898305084746,509,521,0.5058139534883721,132,97,0.42424242424242425,123,126,0.5059760956175299,3019,16,11,14,4,4,19,232,441,471,261,195,364,629,569,386,407,532,379,226,181,109,96,46,29,718,1082,1135,1178,1030,229,249
3020,665,775,1440,0.5381414701803051,34.0310516,-118.26709,4,16,0.7727272727272727,1,6,0.7777777777777778,1,11,0.8571428571428571,0,1,0.6666666666666666,0,0,0.5,0,5,0.8571428571428571,3,94,0.9595959595959596,10,23,0.6857142857142857,18,23,0.5581395348837209,19,22,0.5348837209302325,32,20,0.3888888888888889,51,30,0.37349397590361444,56,52,0.4818181818181818,51,81,0.6119402985074627,38,39,0.5063291139240507,90,37,0.29457364341085274,124,49,0.2857142857142857,49,60,0.5495495495495496,39,39,0.5,25,52,0.6708860759493671,22,52,0.6973684210526315,17,34,0.660377358490566,7,20,0.7241379310344828,8,9,0.5263157894736842,80,78,0.49375,131,140,0.5164835164835165,132,153,0.5365853658536586,126,144,0.5330882352941176,87,102,0.5392670157068062,57,94,0.6209150326797386,52,64,0.5508474576271186,3020,20,7,12,1,0,5,97,33,41,41,52,81,108,132,77,127,173,109,78,77,74,51,27,17,158,271,285,270,189,151,116
3021,1254,1490,2744,0.5429715950473416,34.0456085,-118.23703,32,28,0.46774193548387094,46,28,0.3815789473684211,14,20,0.5833333333333334,9,7,0.4444444444444444,4,2,0.375,2,1,0.4,5,2,0.3333333333333333,22,18,0.4523809523809524,18,26,0.5869565217391305,34,49,0.5882352941176471,24,61,0.7126436781609196,47,74,0.6097560975609756,81,101,0.5543478260869565,96,82,0.46111111111111114,93,73,0.44047619047619047,77,78,0.5031847133757962,81,93,0.5340909090909091,93,109,0.5392156862745098,113,143,0.5581395348837209,89,163,0.6456692913385826,93,124,0.5707762557077626,67,78,0.5374149659863946,76,64,0.45774647887323944,38,66,0.6320754716981132,128,161,0.5567010309278351,147,175,0.5432098765432098,144,161,0.5276872964169381,170,223,0.5670886075949367,185,244,0.568445475638051,251,299,0.5434782608695652,229,227,0.4978165938864629,3021,60,74,34,16,6,3,7,40,44,83,85,121,182,178,166,155,174,202,256,252,217,145,140,104,289,322,305,393,429,550,456
3022,5076,5669,10745,0.5275890946310599,34.0460701,-118.23308999999999,105,89,0.45918367346938777,64,55,0.4628099173553719,29,42,0.589041095890411,25,36,0.5873015873015873,12,8,0.4090909090909091,12,5,0.3157894736842105,33,15,0.32,174,82,0.32170542635658916,204,131,0.3916913946587537,180,306,0.6290983606557377,169,321,0.6544715447154471,261,325,0.5544217687074829,334,478,0.5884520884520884,427,526,0.5518324607329843,327,510,0.6090584028605482,314,489,0.6086956521739131,284,391,0.5790251107828656,329,369,0.5285714285714286,352,360,0.5056022408963585,440,344,0.4389312977099237,283,306,0.5194585448392555,266,222,0.45510204081632655,241,136,0.36147757255936674,211,123,0.36904761904761907,640,674,0.5129179331306991,751,829,0.5246523388116309,715,779,0.5213903743315508,730,777,0.5155732273028496,718,796,0.5257255936675461,772,930,0.5463615023474179,750,884,0.5409535452322738,3022,194,119,71,61,20,17,48,256,335,486,490,586,812,953,837,803,675,698,712,784,589,488,377,334,1314,1580,1494,1507,1514,1702,1634
3023,2629,3335,5964,0.5591686221924237,34.0633888,-118.23616000000001,40,48,0.5444444444444444,10,32,0.75,4,20,0.8076923076923077,5,6,0.5384615384615384,1,1,0.5,3,4,0.5555555555555556,10,64,0.8552631578947368,53,65,0.55,104,76,0.4230769230769231,106,78,0.42473118279569894,63,73,0.5362318840579711,120,142,0.5416666666666666,143,228,0.613941018766756,183,204,0.5269922879177378,186,192,0.5078947368421053,182,245,0.5734265734265734,199,285,0.588477366255144,319,442,0.580602883355177,252,369,0.593900481540931,211,282,0.5717171717171717,160,185,0.5360230547550432,126,112,0.4708333333333333,82,115,0.5829145728643216,67,67,0.5,365,447,0.5503685503685504,328,438,0.5716145833333334,342,475,0.5811965811965812,331,470,0.5865504358655044,366,524,0.5885650224215246,495,501,0.503006012024048,402,480,0.5441176470588235,3023,88,42,24,11,2,7,74,118,180,184,136,262,371,387,378,427,484,761,621,493,345,238,197,134,812,766,817,801,890,996,882
3024,1996,927,2923,0.3172649572649573,34.057720200000006,-118.24897,41,35,0.46153846153846156,33,23,0.41379310344827586,16,26,0.6136363636363636,24,15,0.3902439024390244,4,1,0.2857142857142857,1,10,0.8461538461538461,27,33,0.5483870967741935,27,15,0.36363636363636365,79,10,0.12087912087912088,56,39,0.41237113402061853,64,34,0.35,228,55,0.19649122807017544,126,120,0.4879032258064516,110,43,0.2838709677419355,99,60,0.37888198757763975,124,43,0.2603550295857988,196,67,0.25660377358490566,280,63,0.1855072463768116,95,50,0.3469387755102041,63,47,0.42857142857142855,78,31,0.2882882882882883,76,25,0.2524271844660194,99,41,0.29577464788732394,50,41,0.45161290322580644,271,141,0.34299516908212563,284,115,0.2892768079800499,334,139,0.29473684210526313,312,146,0.31956521739130433,355,151,0.2992125984251969,232,130,0.3598901098901099,208,105,0.33650793650793653,3024,76,56,42,39,5,11,60,42,89,95,98,283,246,153,159,167,263,343,145,110,109,101,140,91,412,399,473,458,506,362,313
3025,845,960,1805,0.5318206972883232,34.0328598,-118.26808,5,12,0.6842105263157895,1,8,0.8181818181818182,5,7,0.5714285714285714,1,3,0.6666666666666666,0,7,0.8888888888888888,0,14,0.9375,7,5,0.42857142857142855,80,33,0.2956521739130435,110,33,0.23448275862068965,41,37,0.475,45,31,0.41025641025641024,62,39,0.3883495145631068,55,43,0.44,35,46,0.5662650602409639,51,49,0.49019607843137253,43,74,0.6302521008403361,44,224,0.8333333333333334,66,59,0.47244094488188976,49,90,0.6453900709219859,35,46,0.5662650602409639,60,41,0.4077669902912621,26,19,0.425531914893617,14,25,0.6341463414634146,10,15,0.5925925925925926,128,130,0.5038461538461538,152,174,0.5335365853658537,163,180,0.5246376811594203,165,183,0.5257142857142857,116,127,0.5224489795918368,65,89,0.5769230769230769,56,77,0.5777777777777777,3025,17,9,12,4,7,14,12,113,143,78,76,101,98,81,100,117,268,125,139,81,101,45,39,25,258,326,343,348,243,154,133
3026,2150,1690,3840,0.4401353461738678,34.0498886,-118.25588,16,38,0.6964285714285714,6,31,0.8205128205128205,11,31,0.7272727272727273,13,4,0.2631578947368421,5,7,0.5714285714285714,19,6,0.25925925925925924,31,10,0.2558139534883721,126,62,0.33157894736842103,227,11,0.05,329,20,0.05982905982905983,144,30,0.17613636363636365,103,55,0.35,154,83,0.3514644351464435,121,70,0.36787564766839376,97,77,0.4431818181818182,99,87,0.46808510638297873,89,106,0.5431472081218274,131,162,0.5525423728813559,119,309,0.7209302325581395,116,149,0.5617977528089888,77,127,0.6213592233009708,65,85,0.5657894736842105,39,77,0.6610169491525424,13,53,0.7941176470588235,280,248,0.469811320754717,353,255,0.419672131147541,349,272,0.43820224719101125,311,246,0.4418604651162791,327,271,0.4533333333333333,296,204,0.40836653386454186,234,194,0.45348837209302323,3026,54,37,42,17,12,25,41,188,238,349,174,158,237,191,174,186,195,293,428,265,204,150,116,66,528,608,621,557,598,500,428
3027,3382,2536,5918,0.4285472972972973,34.0566101,-118.23721,48,40,0.45555555555555555,35,21,0.3793103448275862,38,9,0.20408163265306123,6,5,0.46153846153846156,4,3,0.4444444444444444,10,9,0.47619047619047616,14,156,0.9127906976744186,74,222,0.7483221476510067,114,134,0.54,120,172,0.5884353741496599,119,106,0.4713656387665198,271,131,0.32673267326732675,239,143,0.375,197,217,0.5240384615384616,204,141,0.4092219020172911,179,127,0.4155844155844156,530,120,0.18558282208588958,343,149,0.30364372469635625,219,181,0.4527363184079602,158,112,0.41544117647058826,120,95,0.4423963133640553,121,102,0.4577777777777778,121,105,0.4649122807017544,98,36,0.27205882352941174,443,370,0.45521472392638035,510,432,0.4586864406779661,505,382,0.43082114735658045,571,416,0.42163801820020225,567,411,0.4204081632653061,425,274,0.39229671897289586,361,251,0.41042345276872966,3027,88,56,47,11,7,19,170,296,248,292,225,402,382,414,345,306,650,492,400,270,215,223,226,134,813,942,887,987,978,699,612
3028,1669,770,2439,0.31585415813191314,34.0460701,-118.23308999999999,28,20,0.42,4,22,0.8214285714285714,16,5,0.2608695652173913,2,10,0.7857142857142857,1,3,0.6666666666666666,1,1,0.5,19,5,0.23076923076923078,36,9,0.2127659574468085,30,29,0.4918032786885246,54,23,0.3037974683544304,42,28,0.4027777777777778,150,30,0.17032967032967034,141,61,0.30392156862745096,112,44,0.2848101265822785,105,44,0.2980132450331126,83,44,0.3488372093023256,142,47,0.2513089005235602,187,70,0.27413127413127414,220,54,0.19927536231884058,83,71,0.46153846153846156,66,51,0.4369747899159664,53,43,0.4489795918367347,64,41,0.3925233644859813,30,15,0.3404255319148936,221,88,0.2861736334405145,272,96,0.26216216216216215,244,95,0.28152492668621704,261,119,0.31413612565445026,252,115,0.3143631436314363,205,137,0.4011627906976744,214,120,0.3601190476190476,3028,48,26,21,12,4,2,24,45,59,77,70,180,202,156,149,127,189,257,274,154,117,96,105,45,309,368,339,380,367,342,334
3029,2590,1915,4505,0.4251164854670513,34.048851,-118.24642,64,42,0.39814814814814814,42,39,0.4819277108433735,78,15,0.16842105263157894,18,6,0.2692307692307692,6,2,0.3,4,27,0.8484848484848485,7,24,0.7575757575757576,71,27,0.28,139,50,0.2670157068062827,92,46,0.3357142857142857,74,60,0.4485294117647059,132,125,0.4864864864864865,190,146,0.4349112426035503,241,167,0.4097560975609756,175,102,0.36917562724014336,147,126,0.4618181818181818,170,116,0.40625,241,159,0.39800995024875624,145,148,0.5050847457627119,150,119,0.44280442804428044,139,148,0.5155709342560554,115,93,0.44761904761904764,89,74,0.45454545454545453,61,54,0.4700854700854701,323,250,0.4365217391304348,341,220,0.3925399644760213,374,284,0.4318181818181818,348,279,0.4451510333863275,349,305,0.46646341463414637,452,311,0.40784313725490196,403,266,0.3979135618479881,3029,106,81,93,24,8,31,31,98,189,138,134,257,336,408,277,273,286,400,293,269,287,208,163,115,573,561,658,627,654,763,669
3030,6798,5666,12464,0.454596502486764,34.0493011,-118.23881000000002,48,40,0.45555555555555555,28,86,0.75,55,19,0.2631578947368421,38,3,0.09302325581395349,1,14,0.8823529411764706,9,61,0.8611111111111112,78,118,0.601010101010101,148,396,0.7271062271062271,192,477,0.7123695976154992,241,415,0.6322188449848024,223,250,0.5284210526315789,543,325,0.37471264367816093,675,521,0.4357262103505843,473,627,0.5698729582577132,495,346,0.41162514827995256,528,302,0.3641826923076923,992,353,0.26280623608017817,838,469,0.35905271199388844,474,239,0.3356643356643357,236,193,0.45011600928074247,131,149,0.5319148936170213,121,113,0.4830508474576271,118,100,0.4590909090909091,113,50,0.3090909090909091,849,717,0.45790816326530615,1203,974,0.44745296007342816,1287,1097,0.46018440905280805,1372,1081,0.44073319755600815,1149,984,0.4613583138173302,476,374,0.44014084507042256,462,439,0.48726467331118495,3030,88,114,74,41,15,70,196,544,669,656,473,868,1196,1100,841,830,1345,1307,713,429,280,234,218,163,1566,2177,2384,2453,2133,850,901
3031,6402,7468,13870,0.5384227220299884,34.0447006,-118.25243999999999,111,171,0.6056338028169014,88,136,0.6061946902654868,62,170,0.7307692307692307,21,158,0.8784530386740331,10,48,0.8166666666666667,23,34,0.5932203389830508,39,21,0.3548387096774194,137,144,0.5123674911660777,486,182,0.27313432835820894,392,273,0.4107946026986507,352,220,0.38501742160278746,354,348,0.49573863636363635,373,336,0.4739803094233474,441,366,0.453646477132262,391,386,0.496790757381258,355,428,0.5464968152866242,380,505,0.5704622322435174,476,686,0.5902061855670103,521,802,0.6060377358490566,437,589,0.5739299610894941,343,429,0.5555555555555556,286,451,0.6116373477672531,197,334,0.6285178236397748,127,251,0.6631578947368421,812,1008,0.5537870472008781,877,1079,0.5515832482124617,919,1058,0.5351187468418394,965,1142,0.5419630156472262,984,1103,0.5284825275251317,1021,1125,0.5242085661080075,824,953,0.5362563237774031,3031,282,224,232,179,58,57,60,281,668,665,572,702,709,807,777,783,885,1162,1323,1026,772,737,531,378,1820,1956,1977,2107,2087,2146,1777
3032,3349,3871,7220,0.5361395735253393,34.0498886,-118.25588,17,49,0.7352941176470589,37,22,0.3770491803278688,8,9,0.5263157894736842,7,9,0.5555555555555556,1,31,0.9411764705882353,22,29,0.5660377358490566,11,56,0.8260869565217391,34,125,0.782608695652174,153,254,0.6234718826405868,168,342,0.669921875,114,242,0.6787709497206704,189,218,0.5354523227383863,286,273,0.48841354723707664,276,334,0.5473856209150327,243,285,0.539622641509434,310,248,0.4446428571428571,190,273,0.589247311827957,375,290,0.4362818590704648,298,314,0.5130293159609121,252,173,0.40749414519906324,163,110,0.4036363636363636,87,89,0.5056179775280899,59,57,0.4915254237288136,49,39,0.4444444444444444,494,541,0.5226615236258437,523,618,0.5415573053368329,541,624,0.5355612682090831,564,683,0.5476381104883907,558,660,0.5418032786885246,347,406,0.5390728476821192,322,339,0.5128205128205128,3032,66,59,17,16,32,51,67,159,407,510,356,407,559,610,528,558,463,665,612,425,273,176,116,88,1035,1141,1165,1247,1218,753,661
3033,1018,1082,2100,0.5152235965746907,34.045539899999994,-118.25667,33,26,0.4426229508196721,18,14,0.4411764705882353,5,4,0.45454545454545453,4,0,0.16666666666666666,3,0,0.2,0,2,0.75,2,7,0.7272727272727273,12,34,0.7291666666666666,15,52,0.7681159420289855,16,66,0.7976190476190477,36,64,0.6372549019607843,47,69,0.5932203389830508,109,95,0.46601941747572817,87,117,0.5728155339805825,69,89,0.5625,56,59,0.5128205128205128,74,63,0.460431654676259,141,62,0.3073170731707317,79,60,0.4326241134751773,41,57,0.58,42,54,0.5612244897959183,55,42,0.43434343434343436,45,27,0.3783783783783784,29,19,0.4,131,136,0.5092936802973977,127,165,0.564625850340136,157,142,0.4750830564784053,160,185,0.5360230547550432,174,181,0.5098039215686274,165,151,0.4779874213836478,104,122,0.5394736842105263,3033,59,32,9,4,3,2,9,46,67,82,100,116,204,204,158,115,137,203,139,98,96,97,72,48,267,292,299,345,355,316,226
3034,4068,4152,8220,0.5051082461688153,34.0420609,-118.26338,40,63,0.6095238095238096,23,38,0.6190476190476191,11,30,0.7209302325581395,4,2,0.375,5,4,0.45454545454545453,4,16,0.7727272727272727,30,14,0.32608695652173914,92,66,0.41875,262,289,0.5244122965641953,454,135,0.23011844331641285,231,148,0.3910761154855643,249,188,0.4305239179954442,410,265,0.3929098966026588,317,397,0.5558659217877095,235,311,0.5693430656934306,221,176,0.44360902255639095,213,220,0.5080459770114942,293,320,0.5219512195121951,264,458,0.6339779005524862,236,391,0.6232114467408585,173,282,0.6192560175054704,123,161,0.5664335664335665,124,102,0.4517543859649123,54,76,0.5833333333333334,568,614,0.5194256756756757,624,672,0.5184899845916795,633,650,0.5066147859922179,646,677,0.5116981132075472,664,655,0.49659348978046935,493,466,0.48595213319458896,440,418,0.4872093023255814,3034,103,61,41,6,9,20,44,158,551,589,379,437,675,714,546,397,433,613,722,627,455,284,226,130,1182,1296,1283,1323,1319,959,858
