trip_id,duration,start_time,end_time,start_station_id,start_lat,start_lon,end_station_id,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type
80197714,65,4/4/2018 8:12,4/4/2018 9:17,4214,33.99556,-118.48155200000001,3000,,,12108,1,One Way,One Day Pass
80204682,18,4/4/2018 10:22,4/4/2018 10:40,3022,34.04607,-118.233093,3000,,,6238,30,One Way,Monthly Pass
80226703,97,4/4/2018 11:58,4/4/2018 13:35,4163,34.150471,-118.132019,3000,,,6261,365,One Way,Flex Pass
80234071,60,4/4/2018 13:36,4/4/2018 14:36,4180,34.137951,-118.128502,3000,,,6026,365,One Way,Flex Pass
80272519,182,4/4/2018 16:52,4/4/2018 19:54,4214,33.99556,-118.48155200000001,3000,,,12436,0,One Way,Walk-up
80256776,14,4/4/2018 17:24,4/4/2018 17:38,3064,34.04681,-118.25698100000001,3000,,,6306,30,One Way,Monthly Pass
80385756,803,4/4/2018 22:34,4/5/2018 11:57,4206,33.998340999999996,-118.46101399999999,3000,,,12067,0,One Way,Walk-up
80521610,1440,4/5/2018 7:15,4/6/2018 7:20,3075,34.04211,-118.25618700000001,3000,,,5999,0,One Way,Walk-up
80364712,23,4/5/2018 7:46,4/5/2018 8:09,3029,34.048851,-118.246422,3000,,,12122,30,One Way,Monthly Pass
80378460,23,4/5/2018 10:23,4/5/2018 10:46,3064,34.04681,-118.25698100000001,3000,,,5936,30,One Way,Monthly Pass
80399847,186,4/5/2018 10:43,4/5/2018 13:49,4158,34.13525,-118.13237,3000,,,5777,0,One Way,Walk-up
80429340,427,4/5/2018 10:50,4/5/2018 17:57,3062,34.047748999999996,-118.243172,3000,,,12145,0,One Way,Walk-up
80392516,11,4/5/2018 12:11,4/5/2018 12:22,3027,34.04998,-118.24716200000002,3000,,,6259,30,One Way,Monthly Pass
80414319,210,4/5/2018 12:12,4/5/2018 15:42,3008,34.046611999999996,-118.26273300000001,3000,,,5756,30,One Way,Monthly Pass
80392469,9,4/5/2018 12:47,4/5/2018 12:56,3042,34.049301,-118.238808,3000,,,12154,30,One Way,Monthly Pass
80429082,184,4/5/2018 13:59,4/5/2018 17:03,4153,34.156181,-118.16668700000001,3000,,,6620,0,One Way,Walk-up
80414131,37,4/5/2018 15:15,4/5/2018 15:52,4158,34.13525,-118.13237,3000,,,6710,0,One Way,Walk-up
80452158,262,4/5/2018 16:56,4/5/2018 21:18,3063,34.048038,-118.25373799999998,3000,,,6356,30,One Way,Monthly Pass
80428873,7,4/5/2018 17:22,4/5/2018 17:29,3013,33.779819,-118.263023,3000,,,6072,30,One Way,Monthly Pass
80428862,5,4/5/2018 17:32,4/5/2018 17:37,4135,33.772301,-118.26804399999999,3000,,,6539,30,One Way,Monthly Pass
80452037,189,4/5/2018 18:16,4/5/2018 21:25,3069,34.05088,-118.248253,3000,,,12337,0,One Way,Walk-up
80548123,966,4/5/2018 18:55,4/6/2018 11:01,4130,33.719260999999996,-118.28272199999999,3000,,,6126,0,One Way,Walk-up
80436346,8,4/5/2018 19:41,4/5/2018 19:49,3051,34.045421999999995,-118.25351699999999,3000,,,6239,30,One Way,Monthly Pass
80527316,649,4/5/2018 21:30,4/6/2018 8:19,3062,34.047748999999996,-118.243172,3000,,,6417,30,One Way,Monthly Pass
80606556,1011,4/6/2018 2:33,4/6/2018 19:24,4202,33.991161,-118.46829199999999,3000,,,12329,0,One Way,Walk-up
80583470,185,4/6/2018 13:03,4/6/2018 16:08,3082,34.04652,-118.23741100000001,3000,,,6008,0,One Way,Walk-up
80598464,328,4/6/2018 13:06,4/6/2018 18:34,3014,34.05661,-118.23721299999998,3000,,,6037,0,One Way,Walk-up
80605992,281,4/6/2018 14:32,4/6/2018 19:13,4214,33.99556,-118.48155200000001,3000,,,12025,0,One Way,Walk-up
80590794,145,4/6/2018 14:53,4/6/2018 17:18,3068,34.0532,-118.25095400000001,3000,,,6109,1,One Way,One Day Pass
80698477,1080,4/6/2018 15:59,4/7/2018 9:59,3016,34.052898,-118.24156200000002,3000,,,6264,1,One Way,One Day Pass
80590697,91,4/6/2018 16:09,4/6/2018 17:40,3035,34.048401,-118.260948,3000,,,12138,30,One Way,Monthly Pass
80874844,1440,4/7/2018 10:00,4/8/2018 13:56,4216,34.023392,-118.47963700000001,3000,,,12440,365,One Way,Flex Pass
80718942,94,4/7/2018 10:51,4/7/2018 12:25,3047,34.039982,-118.266403,3000,,,12012,0,One Way,Walk-up
80726006,27,4/7/2018 12:35,4/7/2018 13:02,3068,34.0532,-118.25095400000001,3000,,,6294,0,One Way,Walk-up
80733275,96,4/7/2018 12:52,4/7/2018 14:28,4210,33.984341,-118.47155,3000,,,12057,0,One Way,Walk-up
80748147,191,4/7/2018 13:07,4/7/2018 16:18,4204,33.988419,-118.45163000000001,3000,,,12016,1,One Way,One Day Pass
81025336,1440,4/7/2018 14:04,4/9/2018 10:25,3063,34.048038,-118.25373799999998,3000,,,12411,1,One Way,One Day Pass
80740518,30,4/7/2018 14:37,4/7/2018 15:07,3042,34.049301,-118.238808,3000,,,6439,0,One Way,Walk-up
80859571,1182,4/7/2018 15:25,4/8/2018 11:07,4153,34.156181,-118.16668700000001,3000,,,6075,1,One Way,One Day Pass
81223583,1440,4/7/2018 15:35,4/10/2018 13:54,3029,34.048851,-118.246422,3000,,,6201,0,One Way,Walk-up
80755495,108,4/7/2018 15:41,4/7/2018 17:29,3008,34.046611999999996,-118.26273300000001,3000,,,5770,1,One Way,One Day Pass
80866874,1228,4/7/2018 15:52,4/8/2018 12:20,4211,33.984928000000004,-118.46996299999999,3000,,,12381,0,One Way,Walk-up
80778616,207,4/7/2018 17:17,4/7/2018 20:44,3007,34.05048,-118.254593,3000,,,5823,0,One Way,Walk-up
80786402,182,4/7/2018 18:21,4/7/2018 21:23,3066,34.063389,-118.23616000000001,3000,,,5960,0,One Way,Walk-up
80920685,1346,4/7/2018 21:04,4/8/2018 19:30,3029,34.048851,-118.246422,3000,,,12395,0,One Way,Walk-up
80866367,624,4/8/2018 1:45,4/8/2018 12:09,4202,33.991161,-118.46829199999999,3000,,,6302,0,One Way,Walk-up
80844418,12,4/8/2018 9:13,4/8/2018 9:25,3024,34.05772,-118.24897,3000,,,5930,30,One Way,Monthly Pass
80851580,22,4/8/2018 10:10,4/8/2018 10:32,3082,34.04652,-118.23741100000001,3000,,,12427,30,One Way,Monthly Pass
80851576,16,4/8/2018 10:16,4/8/2018 10:32,3022,34.04607,-118.233093,3000,,,5748,0,One Way,Walk-up
80858841,24,4/8/2018 10:38,4/8/2018 11:02,3032,34.049889,-118.255882,3000,,,6577,0,One Way,Walk-up
80858837,24,4/8/2018 10:39,4/8/2018 11:03,3032,34.049889,-118.255882,3000,,,5757,0,One Way,Walk-up
80858839,23,4/8/2018 10:39,4/8/2018 11:02,3032,34.049889,-118.255882,3000,,,5740,0,One Way,Walk-up
80858809,23,4/8/2018 11:13,4/8/2018 11:36,3038,34.046822,-118.248352,3000,,,6491,30,One Way,Monthly Pass
80881112,181,4/8/2018 11:23,4/8/2018 14:24,4214,33.99556,-118.48155200000001,3000,,,12194,1,One Way,One Day Pass
80858786,14,4/8/2018 11:29,4/8/2018 11:43,3006,34.04554,-118.25666799999999,3000,,,6457,30,One Way,Monthly Pass
80858787,14,4/8/2018 11:29,4/8/2018 11:43,3006,34.04554,-118.25666799999999,3000,,,6312,365,One Way,Flex Pass
80866084,22,4/8/2018 12:21,4/8/2018 12:43,3000,,,3005,34.0485,-118.25853700000002,6326,30,One Way,Monthly Pass
80866085,22,4/8/2018 12:21,4/8/2018 12:43,3000,,,3005,34.0485,-118.25853700000002,6577,30,One Way,Monthly Pass
80873507,59,4/8/2018 12:25,4/8/2018 13:24,3026,34.063179,-118.24588,3000,,,5744,1,One Way,One Day Pass
80873501,58,4/8/2018 12:26,4/8/2018 13:24,3026,34.063179,-118.24588,3000,,,5825,1,One Way,One Day Pass
80866073,11,4/8/2018 12:35,4/8/2018 12:46,3058,34.035801,-118.23317,3000,,,6263,0,One Way,Walk-up
80866068,19,4/8/2018 12:39,4/8/2018 12:58,3000,,,3034,34.042061,-118.26338200000001,5748,30,One Way,Monthly Pass
80873474,30,4/8/2018 12:43,4/8/2018 13:13,3005,34.0485,-118.25853700000002,3000,,,6036,30,One Way,Monthly Pass
80873460,48,4/8/2018 12:53,4/8/2018 13:41,3020,34.031052,-118.26709,3000,,,6258,0,One Way,Walk-up
80873458,46,4/8/2018 12:54,4/8/2018 13:40,3020,34.031052,-118.26709,3000,,,6310,1,One Way,One Day Pass
80873441,39,4/8/2018 13:17,4/8/2018 13:56,3035,34.048401,-118.260948,3000,,,12361,1,One Way,One Day Pass
80873437,34,4/8/2018 13:21,4/8/2018 13:55,3035,34.048401,-118.260948,3000,,,5884,1,One Way,One Day Pass
80873438,17,4/8/2018 13:21,4/8/2018 13:38,3038,34.046822,-118.248352,3000,,,6281,30,One Way,Monthly Pass
80873418,8,4/8/2018 13:49,4/8/2018 13:57,3048,34.041691,-118.235352,3000,,,6247,365,One Way,Flex Pass
80880911,19,4/8/2018 13:51,4/8/2018 14:10,3000,,,3000,,,5936,30,Round Trip,Monthly Pass
80880912,14,4/8/2018 13:51,4/8/2018 14:05,3064,34.04681,-118.25698100000001,3000,,,11990,365,One Way,Flex Pass
80888466,28,4/8/2018 14:33,4/8/2018 15:01,3000,,,3022,34.04607,-118.233093,5936,30,One Way,Monthly Pass
80888463,30,4/8/2018 14:35,4/8/2018 15:05,3000,,,3082,34.04652,-118.23741100000001,11990,30,One Way,Monthly Pass
80880875,16,4/8/2018 14:38,4/8/2018 14:54,3000,,,3082,34.04652,-118.23741100000001,6514,30,One Way,Monthly Pass
80904069,185,4/8/2018 14:48,4/8/2018 17:53,4210,33.984341,-118.47155,3000,,,11988,1,One Way,One Day Pass
80888436,24,4/8/2018 15:04,4/8/2018 15:28,3000,,,3035,34.048401,-118.260948,12361,1,One Way,One Day Pass
80888434,22,4/8/2018 15:06,4/8/2018 15:28,3000,,,3035,34.048401,-118.260948,6500,1,One Way,One Day Pass
80888428,19,4/8/2018 15:12,4/8/2018 15:31,3000,,,3014,34.05661,-118.23721299999998,6555,30,One Way,Monthly Pass
80888424,18,4/8/2018 15:13,4/8/2018 15:31,3000,,,3064,34.04681,-118.25698100000001,5757,365,One Way,Flex Pass
80888426,18,4/8/2018 15:13,4/8/2018 15:31,3000,,,3014,34.05661,-118.23721299999998,6591,1,One Way,One Day Pass
80928106,306,4/8/2018 15:40,4/8/2018 20:46,3063,34.048038,-118.25373799999998,3000,,,5933,365,One Way,Flex Pass
80911806,113,4/8/2018 16:58,4/8/2018 18:51,4216,34.023392,-118.47963700000001,3000,,,12445,0,One Way,Walk-up
80919688,45,4/8/2018 18:28,4/8/2018 19:13,3064,34.04681,-118.25698100000001,3000,,,5957,30,One Way,Monthly Pass
81031030,973,4/8/2018 19:00,4/9/2018 11:13,4211,33.984928000000004,-118.46996299999999,3000,,,12275,0,One Way,Walk-up
81092201,1440,4/8/2018 19:12,4/9/2018 19:52,3051,34.045421999999995,-118.25351699999999,3000,,,6540,0,One Way,Walk-up
81023586,887,4/8/2018 20:02,4/9/2018 10:49,4214,33.99556,-118.48155200000001,3000,,,12039,0,One Way,Walk-up
81361982,1440,4/8/2018 23:28,4/11/2018 10:38,4204,33.988419,-118.45163000000001,3000,,,12057,0,One Way,Walk-up
81192606,1440,4/9/2018 4:44,4/10/2018 9:38,3076,34.0406,-118.25383799999999,3000,,,12052,0,One Way,Walk-up
81001623,56,4/9/2018 6:49,4/9/2018 7:45,4154,34.15612,-118.151192,3000,,,6128,30,One Way,Monthly Pass
81016095,78,4/9/2018 7:52,4/9/2018 9:10,3014,34.05661,-118.23721299999998,3000,,,6494,1,One Way,One Day Pass
81099800,645,4/9/2018 9:54,4/9/2018 20:39,4202,33.991161,-118.46829199999999,3000,,,12329,1,One Way,One Day Pass
81038034,91,4/9/2018 10:36,4/9/2018 12:07,3069,34.05088,-118.248253,3000,,,6146,0,One Way,Walk-up
81045475,104,4/9/2018 11:16,4/9/2018 13:00,3018,34.043732,-118.260139,3000,,,6586,30,One Way,Monthly Pass
81045383,6,4/9/2018 13:02,4/9/2018 13:08,3030,34.051941,-118.24353,3000,,,6682,30,One Way,Monthly Pass
81361180,1440,4/9/2018 18:42,4/11/2018 10:42,3047,34.039982,-118.266403,3000,,,6728,0,One Way,Walk-up
81091238,6,4/9/2018 18:56,4/9/2018 19:02,3007,34.05048,-118.254593,3000,,,6300,30,One Way,Monthly Pass
81213544,1004,4/9/2018 20:08,4/10/2018 12:52,4202,33.991161,-118.46829199999999,3000,,,12243,0,One Way,Walk-up
81220381,89,4/10/2018 11:35,4/10/2018 13:04,3030,34.051941,-118.24353,3000,,,12175,1,One Way,One Day Pass
81227842,184,4/10/2018 12:04,4/10/2018 15:08,4156,34.14991,-118.13838999999999,3000,,,6561,0,One Way,Walk-up
81212882,6,4/10/2018 12:12,4/10/2018 12:18,3052,34.051102,-118.26455700000001,3000,,,6434,30,One Way,Monthly Pass
81227806,216,4/10/2018 12:22,4/10/2018 15:58,4215,34.014309000000004,-118.49134099999999,3000,,,6031,0,One Way,Walk-up
81212870,6,4/10/2018 12:27,4/10/2018 12:33,3008,34.046611999999996,-118.26273300000001,3000,,,6137,30,One Way,Monthly Pass
81614060,1440,4/10/2018 13:10,4/12/2018 21:19,3036,34.039188,-118.232529,3000,,,6618,30,One Way,Monthly Pass
81242957,195,4/10/2018 14:32,4/10/2018 17:47,4214,33.99556,-118.48155200000001,3000,,,12194,0,One Way,Walk-up
81250444,6,4/10/2018 18:41,4/10/2018 18:47,3019,34.038609,-118.260857,3000,,,6653,0,One Way,Walk-up
81250432,4,4/10/2018 18:49,4/10/2018 18:53,3019,34.038609,-118.260857,3000,,,6192,0,One Way,Walk-up
81359904,950,4/10/2018 18:57,4/11/2018 10:47,3058,34.035801,-118.23317,3000,,,6667,0,One Way,Walk-up
81558760,1440,4/11/2018 2:13,4/12/2018 14:13,4212,33.988129,-118.471741,3000,,,12217,0,One Way,Walk-up
82183918,1440,4/11/2018 8:14,4/16/2018 8:54,3045,34.028511,-118.25666799999999,3000,,,5908,30,One Way,Monthly Pass
81388963,195,4/11/2018 10:55,4/11/2018 14:10,3074,34.04417,-118.261169,3000,,,6397,0,One Way,Walk-up
81419509,281,4/11/2018 14:15,4/11/2018 18:56,4214,33.99556,-118.48155200000001,3000,,,12133,0,One Way,Walk-up
81419507,280,4/11/2018 14:16,4/11/2018 18:56,4214,33.99556,-118.48155200000001,3000,,,12204,0,One Way,Walk-up
81419504,274,4/11/2018 14:17,4/11/2018 18:51,4214,33.99556,-118.48155200000001,3000,,,12406,0,One Way,Walk-up
81419337,73,4/11/2018 16:53,4/11/2018 18:06,3006,34.04554,-118.25666799999999,3000,,,12109,30,One Way,Monthly Pass
81427199,182,4/11/2018 17:52,4/11/2018 20:54,3082,34.04652,-118.23741100000001,3000,,,6247,0,One Way,Walk-up
81443161,245,4/11/2018 17:55,4/11/2018 22:00,3058,34.035801,-118.23317,3000,,,12110,30,One Way,Monthly Pass
81427109,40,4/11/2018 19:01,4/11/2018 19:41,3055,34.044159,-118.251579,3000,,,5847,30,One Way,Monthly Pass
81550059,874,4/11/2018 23:23,4/12/2018 13:57,3034,34.042061,-118.26338200000001,3000,,,12118,0,One Way,Walk-up
81535010,186,4/12/2018 8:23,4/12/2018 11:29,3062,34.047748999999996,-118.243172,3000,,,12247,30,One Way,Monthly Pass
81595953,529,4/12/2018 10:54,4/12/2018 19:43,3026,34.063179,-118.24588,3000,,,6329,0,One Way,Walk-up
81557219,192,4/12/2018 11:07,4/12/2018 14:19,3074,34.04417,-118.261169,3000,,,6647,0,One Way,Walk-up
81580106,296,4/12/2018 12:32,4/12/2018 17:28,4210,33.984341,-118.47155,3000,,,6244,0,One Way,Walk-up
81564684,195,4/12/2018 12:36,4/12/2018 15:51,4214,33.99556,-118.48155200000001,3000,,,12252,0,One Way,Walk-up
81549519,44,4/12/2018 12:53,4/12/2018 13:37,3030,34.051941,-118.24353,3000,,,12297,30,One Way,Monthly Pass
81572266,187,4/12/2018 13:51,4/12/2018 16:58,4210,33.984341,-118.47155,3000,,,12054,0,One Way,Walk-up
81587583,31,4/12/2018 17:56,4/12/2018 18:27,3035,34.048401,-118.260948,3000,,,5817,30,One Way,Monthly Pass
81674389,724,4/12/2018 19:32,4/13/2018 7:36,3063,34.048038,-118.25373799999998,3000,,,12012,365,One Way,Flex Pass
81667337,550,4/12/2018 21:29,4/13/2018 6:39,3052,34.051102,-118.26455700000001,3000,,,5965,30,One Way,Monthly Pass
81724569,283,4/13/2018 9:39,4/13/2018 14:22,3074,34.04417,-118.261169,3000,,,6007,30,One Way,Monthly Pass
81869718,1356,4/13/2018 12:37,4/14/2018 11:13,4206,33.998340999999996,-118.46101399999999,3000,,,12127,0,One Way,Walk-up
81716964,35,4/13/2018 13:15,4/13/2018 13:50,3011,34.041129999999995,-118.267982,3000,,,6598,30,One Way,Monthly Pass
81724352,75,4/13/2018 13:15,4/13/2018 14:30,3011,34.041129999999995,-118.267982,3000,,,6709,30,One Way,Monthly Pass
81746976,174,4/13/2018 14:35,4/13/2018 17:29,4214,33.99556,-118.48155200000001,3000,,,12196,1,One Way,One Day Pass
81869562,1255,4/13/2018 15:01,4/14/2018 11:56,4202,33.991161,-118.46829199999999,3000,,,12013,0,One Way,Walk-up
81869560,1255,4/13/2018 15:02,4/14/2018 11:57,4202,33.991161,-118.46829199999999,3000,,,12255,0,One Way,Walk-up
81746760,9,4/13/2018 17:07,4/13/2018 17:16,4214,33.99556,-118.48155200000001,3000,,,12090,1,One Way,One Day Pass
81746756,6,4/13/2018 17:09,4/13/2018 17:15,4214,33.99556,-118.48155200000001,3000,,,12320,30,One Way,Monthly Pass
81912718,503,4/14/2018 8:52,4/14/2018 17:15,3030,34.051941,-118.24353,3000,,,12427,1,One Way,One Day Pass
81890265,190,4/14/2018 11:20,4/14/2018 14:30,3011,34.041129999999995,-118.267982,3000,,,6015,0,One Way,Walk-up
81868837,19,4/14/2018 11:26,4/14/2018 11:45,4181,34.146221000000004,-118.13526200000001,3000,,,6617,30,One Way,Monthly Pass
81897543,184,4/14/2018 12:17,4/14/2018 15:21,4209,33.996239,-118.477448,3000,,,5832,0,One Way,Walk-up
81904916,189,4/14/2018 13:10,4/14/2018 16:19,3066,34.063389,-118.23616000000001,3000,,,12399,30,One Way,Monthly Pass
81897423,73,4/14/2018 14:08,4/14/2018 15:21,3000,,,4210,33.984341,-118.47155,12404,1,One Way,One Day Pass
81897424,73,4/14/2018 14:08,4/14/2018 15:21,3000,,,4210,33.984341,-118.47155,12189,1,One Way,One Day Pass
81890103,9,4/14/2018 14:09,4/14/2018 14:18,4177,34.144981,-118.13826,3000,,,12190,30,One Way,Monthly Pass
81897420,72,4/14/2018 14:09,4/14/2018 15:21,3000,,,4210,33.984341,-118.47155,5760,1,One Way,One Day Pass
81897419,72,4/14/2018 14:10,4/14/2018 15:22,3000,,,4210,33.984341,-118.47155,12445,1,One Way,One Day Pass
81897349,13,4/14/2018 15:04,4/14/2018 15:17,4208,33.99868,-118.472977,3000,,,12044,1,One Way,One Day Pass
81897345,13,4/14/2018 15:05,4/14/2018 15:18,4208,33.99868,-118.472977,3000,,,12085,1,One Way,One Day Pass
81897312,4,4/14/2018 15:39,4/14/2018 15:43,3000,,,4202,33.991161,-118.46829199999999,12085,1,One Way,One Day Pass
81897310,3,4/14/2018 15:40,4/14/2018 15:43,3000,,,4202,33.991161,-118.46829199999999,12044,1,One Way,One Day Pass
81927489,207,4/14/2018 16:29,4/14/2018 19:56,3074,34.04417,-118.261169,3000,,,6474,0,One Way,Walk-up
81935242,189,4/14/2018 17:06,4/14/2018 20:15,4214,33.99556,-118.48155200000001,3000,,,12445,0,One Way,Walk-up
81912107,6,4/14/2018 17:09,4/14/2018 17:15,3055,34.044159,-118.251579,3000,,,4728,30,One Way,Monthly Pass
82544631,1440,4/14/2018 19:47,4/18/2018 17:42,4136,33.771759,-118.27654299999999,3000,,,6189,0,One Way,Walk-up
82039973,663,4/15/2018 1:39,4/15/2018 12:42,3079,34.05014,-118.23323799999999,3000,,,6678,0,One Way,Walk-up
82221043,1440,4/15/2018 2:38,4/16/2018 14:10,3067,34.045181,-118.25023700000001,3000,,,5983,0,One Way,Walk-up
82075657,356,4/15/2018 11:37,4/15/2018 17:33,3048,34.041691,-118.235352,3000,,,6250,0,One Way,Walk-up
82046775,17,4/15/2018 12:51,4/15/2018 13:08,3082,34.04652,-118.23741100000001,3000,,,12064,1,One Way,One Day Pass
82046774,16,4/15/2018 12:52,4/15/2018 13:08,3082,34.04652,-118.23741100000001,3000,,,11995,1,One Way,One Day Pass
82068265,210,4/15/2018 12:53,4/15/2018 16:23,4209,33.996239,-118.477448,3000,,,12067,1,One Way,One Day Pass
82082910,303,4/15/2018 13:35,4/15/2018 18:38,4214,33.99556,-118.48155200000001,3000,,,12131,1,One Way,One Day Pass
82053790,26,4/15/2018 14:02,4/15/2018 14:28,3048,34.041691,-118.235352,3000,,,5976,0,One Way,Walk-up
82053789,25,4/15/2018 14:03,4/15/2018 14:28,3048,34.041691,-118.235352,3000,,,12141,0,One Way,Walk-up
82075492,183,4/15/2018 14:13,4/15/2018 17:16,4214,33.99556,-118.48155200000001,3000,,,12025,0,One Way,Walk-up
82075478,181,4/15/2018 14:36,4/15/2018 17:37,4220,34.074829,-118.258728,3000,,,12257,0,One Way,Walk-up
82060918,34,4/15/2018 14:51,4/15/2018 15:25,3000,,,3022,34.04607,-118.233093,12107,1,One Way,One Day Pass
82060920,34,4/15/2018 14:51,4/15/2018 15:25,3000,,,3022,34.04607,-118.233093,5976,1,One Way,One Day Pass
82060914,13,4/15/2018 14:54,4/15/2018 15:07,3000,,,3082,34.04652,-118.23741100000001,6055,1,One Way,One Day Pass
82082839,186,4/15/2018 14:55,4/15/2018 18:01,3027,34.04998,-118.24716200000002,3000,,,12145,30,One Way,Monthly Pass
82185952,1130,4/15/2018 15:07,4/16/2018 9:57,3000,,,3082,34.04652,-118.23741100000001,5813,1,One Way,One Day Pass
82227770,1440,4/15/2018 15:09,4/16/2018 15:58,3040,34.05357,-118.26635700000001,3000,,,6027,0,One Way,Walk-up
82060896,35,4/15/2018 15:17,4/15/2018 15:52,3007,34.05048,-118.254593,3000,,,5721,30,One Way,Monthly Pass
82227704,1435,4/15/2018 15:55,4/16/2018 15:50,4165,34.14175,-118.14906299999998,3000,,,5894,0,One Way,Walk-up
82097602,182,4/15/2018 17:30,4/15/2018 20:32,3082,34.04652,-118.23741100000001,3000,,,12036,0,One Way,Walk-up
82249286,1390,4/15/2018 19:04,4/16/2018 18:14,3076,34.0406,-118.25383799999999,3000,,,6053,0,One Way,Walk-up
82256629,1385,4/15/2018 20:09,4/16/2018 19:14,3052,34.051102,-118.26455700000001,3000,,,6171,0,One Way,Walk-up
82213249,1021,4/15/2018 20:13,4/16/2018 13:14,3006,34.04554,-118.25666799999999,3000,,,6726,0,One Way,Walk-up
82192347,303,4/16/2018 5:22,4/16/2018 10:25,3019,34.038609,-118.260857,3000,,,6456,30,One Way,Monthly Pass
82178782,34,4/16/2018 7:55,4/16/2018 8:29,4169,34.146961,-118.139839,3000,,,6191,30,One Way,Monthly Pass
82199139,210,4/16/2018 7:57,4/16/2018 11:27,3032,34.049889,-118.255882,3000,,,12146,0,One Way,Walk-up
82199106,184,4/16/2018 8:23,4/16/2018 11:27,3031,34.044701,-118.25244099999999,3000,,,6586,0,One Way,Walk-up
