trip_id,duration,start_time,end_time,start_station_id,start_lat,start_lon,end_station_id,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type
34104640,16,7/6/2017 18:09,7/6/2017 18:25,3064,34.04681,-118.25698100000001,3000,,,5887,0,One Way,Walk-up
34104632,18,7/6/2017 18:15,7/6/2017 18:33,3042,34.049301,-118.238808,3000,,,6482,30,One Way,Monthly Pass
34104625,10,7/6/2017 18:18,7/6/2017 18:28,3031,34.044701,-118.25244099999999,3000,,,6580,30,One Way,Monthly Pass
34104626,14,7/6/2017 18:18,7/6/2017 18:32,3031,34.044701,-118.25244099999999,3000,,,6207,30,One Way,Monthly Pass
34104624,13,7/6/2017 18:20,7/6/2017 18:33,3042,34.049301,-118.238808,3000,,,6224,0,One Way,Walk-up
34104619,20,7/6/2017 18:22,7/6/2017 18:42,3005,34.0485,-118.25853700000002,3000,,,6322,0,One Way,Walk-up
34104620,10,7/6/2017 18:22,7/6/2017 18:32,3082,34.04652,-118.23741100000001,3000,,,6553,365,One Way,Flex Pass
34104622,13,7/6/2017 18:22,7/6/2017 18:35,3005,34.0485,-118.25853700000002,3000,,,5994,30,One Way,Monthly Pass
34104617,9,7/6/2017 18:23,7/6/2017 18:32,3082,34.04652,-118.23741100000001,3000,,,6323,365,One Way,Flex Pass
34104612,17,7/6/2017 18:25,7/6/2017 18:42,3076,34.0406,-118.25383799999999,3000,,,6633,30,One Way,Monthly Pass
34104613,16,7/6/2017 18:25,7/6/2017 18:41,3076,34.0406,-118.25383799999999,3000,,,6561,0,One Way,Walk-up
34104609,23,7/6/2017 18:27,7/6/2017 18:50,3047,34.039982,-118.266403,3000,,,6252,30,One Way,Monthly Pass
34104611,23,7/6/2017 18:27,7/6/2017 18:50,3047,34.039982,-118.266403,3000,,,5863,30,One Way,Monthly Pass
34104602,13,7/6/2017 18:31,7/6/2017 18:44,3064,34.04681,-118.25698100000001,3000,,,6223,30,One Way,Monthly Pass
34164430,757,7/6/2017 18:34,7/7/2017 7:11,3046,34.053020000000004,-118.247948,3000,,,6110,30,One Way,Monthly Pass
34104589,10,7/6/2017 18:49,7/6/2017 18:59,3000,,,3036,34.039188,-118.232529,6360,365,One Way,Flex Pass
34109662,10,7/6/2017 18:50,7/6/2017 19:00,3019,34.038609,-118.260857,3000,,,6053,30,One Way,Monthly Pass
34109652,17,7/6/2017 18:57,7/6/2017 19:14,3006,34.04554,-118.25666799999999,3000,,,5961,30,One Way,Monthly Pass
34109653,17,7/6/2017 18:57,7/6/2017 19:14,3006,34.04554,-118.25666799999999,3000,,,6320,30,One Way,Monthly Pass
34109640,14,7/6/2017 19:11,7/6/2017 19:25,3000,,,3042,34.049301,-118.238808,6153,30,One Way,Monthly Pass
34177635,924,7/6/2017 19:14,7/7/2017 10:38,3000,,,3000,,,6008,30,One Way,Monthly Pass
34109634,15,7/6/2017 19:20,7/6/2017 19:35,3000,,,3030,34.051941,-118.24353,6133,365,One Way,Flex Pass
34109633,14,7/6/2017 19:21,7/6/2017 19:35,3000,,,3030,34.051941,-118.24353,5729,365,One Way,Flex Pass
34109628,17,7/6/2017 19:23,7/6/2017 19:40,3000,,,3005,34.0485,-118.25853700000002,6603,365,One Way,Flex Pass
34109625,3,7/6/2017 19:29,7/6/2017 19:32,3000,,,3082,34.04652,-118.23741100000001,5904,30,One Way,Monthly Pass
34109619,13,7/6/2017 19:39,7/6/2017 19:52,3000,,,3027,34.04998,-118.24716200000002,6275,30,One Way,Monthly Pass
34114742,8,7/6/2017 19:52,7/6/2017 20:00,3000,,,3077,34.039871000000005,-118.25003799999999,6668,30,One Way,Monthly Pass
34114740,26,7/6/2017 19:53,7/6/2017 20:19,3000,,,3064,34.04681,-118.25698100000001,6066,30,One Way,Monthly Pass
34114737,25,7/6/2017 19:54,7/6/2017 20:19,3000,,,3064,34.04681,-118.25698100000001,6266,30,One Way,Monthly Pass
34114727,13,7/6/2017 20:04,7/6/2017 20:17,3000,,,3031,34.044701,-118.25244099999999,6269,30,One Way,Monthly Pass
34114726,12,7/6/2017 20:05,7/6/2017 20:17,3000,,,3031,34.044701,-118.25244099999999,6561,30,One Way,Monthly Pass
34114723,21,7/6/2017 20:08,7/6/2017 20:29,3000,,,3058,34.035801,-118.23317,6590,30,One Way,Monthly Pass
34114720,5,7/6/2017 20:13,7/6/2017 20:18,3000,,,3082,34.04652,-118.23741100000001,6465,30,One Way,Monthly Pass
34114716,14,7/6/2017 20:16,7/6/2017 20:30,3000,,,3051,34.045421999999995,-118.25351699999999,6207,30,One Way,Monthly Pass
34114710,10,7/6/2017 20:21,7/6/2017 20:31,3000,,,3023,34.050911,-118.240967,6359,30,One Way,Monthly Pass
34214268,365,7/7/2017 11:59,7/7/2017 18:04,3005,34.0485,-118.25853700000002,3000,,,6291,30,One Way,Monthly Pass
34272924,1058,7/7/2017 14:12,7/8/2017 7:50,3042,34.049301,-118.238808,3000,,,6281,0,One Way,Walk-up
34214144,241,7/7/2017 14:45,7/7/2017 18:46,3042,34.049301,-118.238808,3000,,,5904,0,One Way,Walk-up
34321861,283,7/8/2017 13:26,7/8/2017 18:09,3069,34.05088,-118.248253,3000,,,6036,0,One Way,Walk-up
34487769,1440,7/9/2017 2:24,7/10/2017 9:17,3062,34.047748999999996,-118.243172,3000,,,6110,0,One Way,Walk-up
34492265,1440,7/9/2017 3:57,7/10/2017 10:33,3027,34.04998,-118.24716200000002,3000,,,6046,0,One Way,Walk-up
34374765,11,7/9/2017 7:31,7/9/2017 7:42,3049,34.056969,-118.253593,3000,,,6249,30,One Way,Monthly Pass
34391843,38,7/9/2017 10:31,7/9/2017 11:09,3065,34.060558,-118.238327,3000,,,6404,0,One Way,Walk-up
34391842,37,7/9/2017 10:32,7/9/2017 11:09,3065,34.060558,-118.238327,3000,,,6360,0,One Way,Walk-up
34404931,16,7/9/2017 13:49,7/9/2017 14:05,3005,34.0485,-118.25853700000002,3000,,,6437,0,One Way,Walk-up
34606378,1440,7/9/2017 21:31,7/11/2017 10:56,3082,34.04652,-118.23741100000001,3000,,,5904,0,One Way,Walk-up
34482836,22,7/10/2017 8:03,7/10/2017 8:25,3022,34.04607,-118.233093,3000,,,6685,30,One Way,Monthly Pass
34653659,1440,7/10/2017 12:06,7/11/2017 19:44,3058,34.035801,-118.23317,3000,,,5848,30,One Way,Monthly Pass
34539695,183,7/10/2017 17:18,7/10/2017 20:21,3038,34.046822,-118.248352,3000,,,6295,0,One Way,Walk-up
34539691,182,7/10/2017 17:23,7/10/2017 20:25,3063,34.049198,-118.252831,3000,,,6706,30,One Way,Monthly Pass
34620649,1205,7/10/2017 17:45,7/11/2017 13:50,3076,34.0406,-118.25383799999999,3000,,,5926,0,One Way,Walk-up
34591148,797,7/10/2017 17:59,7/11/2017 7:16,3074,34.04417,-118.261169,3000,,,6646,30,One Way,Monthly Pass
34539571,12,7/10/2017 20:06,7/10/2017 20:18,3000,,,3075,34.04211,-118.25618700000001,6120,30,One Way,Monthly Pass
34630648,220,7/11/2017 11:31,7/11/2017 15:11,3005,34.0485,-118.25853700000002,3000,,,6201,0,One Way,Walk-up
34630636,217,7/11/2017 11:39,7/11/2017 15:16,3023,34.050911,-118.240967,3000,,,6522,365,One Way,Flex Pass
34719099,1189,7/11/2017 15:55,7/12/2017 11:44,3055,34.044159,-118.251579,3000,,,6494,0,One Way,Walk-up
34635595,11,7/11/2017 16:41,7/11/2017 16:52,3062,34.047748999999996,-118.243172,3000,,,6098,30,One Way,Monthly Pass
34657815,184,7/11/2017 17:07,7/11/2017 20:11,3067,34.045181,-118.25023700000001,3000,,,5916,0,One Way,Walk-up
34724052,987,7/11/2017 20:04,7/12/2017 12:31,3063,34.049198,-118.252831,3000,,,6683,30,One Way,Monthly Pass
34734570,952,7/11/2017 22:57,7/12/2017 14:49,3064,34.04681,-118.25698100000001,3000,,,6297,30,One Way,Monthly Pass
34734314,307,7/12/2017 9:44,7/12/2017 14:51,3074,34.04417,-118.261169,3000,,,6633,0,One Way,Walk-up
35084465,1440,7/12/2017 12:57,7/15/2017 7:41,3064,34.04681,-118.25698100000001,3000,,,6128,30,One Way,Monthly Pass
34750245,184,7/12/2017 14:51,7/12/2017 17:55,3063,34.049198,-118.252831,3000,,,5849,30,One Way,Monthly Pass
35101180,1440,7/12/2017 17:34,7/15/2017 10:05,3076,34.0406,-118.25383799999999,3000,,,6193,0,One Way,Walk-up
34761130,13,7/12/2017 18:57,7/12/2017 19:10,3074,34.04417,-118.261169,3000,,,5823,30,One Way,Monthly Pass
34853676,183,7/13/2017 10:26,7/13/2017 13:29,3037,34.034801,-118.231277,3000,,,5726,30,One Way,Monthly Pass
34864303,186,7/13/2017 12:00,7/13/2017 15:06,3082,34.04652,-118.23741100000001,3000,,,6133,30,One Way,Monthly Pass
34864161,34,7/13/2017 14:44,7/13/2017 15:18,3036,34.039188,-118.232529,3000,,,6101,0,One Way,Walk-up
34869531,18,7/13/2017 15:57,7/13/2017 16:15,3032,34.049889,-118.255882,3000,,,5752,30,One Way,Monthly Pass
34880442,20,7/13/2017 17:40,7/13/2017 18:00,3032,34.049889,-118.255882,3000,,,6209,365,One Way,Flex Pass
34897305,203,7/13/2017 17:52,7/13/2017 21:15,3005,34.0485,-118.25853700000002,3000,,,5917,30,One Way,Monthly Pass
34969341,393,7/14/2017 4:45,7/14/2017 11:18,3051,34.045421999999995,-118.25351699999999,3000,,,6556,30,One Way,Monthly Pass
34996541,181,7/14/2017 13:53,7/14/2017 16:54,3051,34.045421999999995,-118.25351699999999,3000,,,6626,0,One Way,Walk-up
35249772,1440,7/14/2017 19:55,7/16/2017 11:21,3074,34.04417,-118.261169,3000,,,6009,0,One Way,Walk-up
35104945,939,7/14/2017 20:10,7/15/2017 11:49,4151,34.142361,-118.14151000000001,3000,,,6339,0,One Way,Walk-up
35110716,961,7/14/2017 20:13,7/15/2017 12:14,4169,34.146961,-118.139839,3000,,,6338,0,One Way,Walk-up
35025458,17,7/14/2017 21:04,7/14/2017 21:21,3049,34.056969,-118.253593,3000,,,6102,30,One Way,Monthly Pass
35025455,7,7/14/2017 21:08,7/14/2017 21:15,3079,34.05014,-118.23323799999999,3000,,,5724,30,One Way,Monthly Pass
35087734,13,7/15/2017 8:11,7/15/2017 8:24,3000,,,3042,34.049301,-118.238808,5900,30,One Way,Monthly Pass
35093370,15,7/15/2017 9:05,7/15/2017 9:20,4165,34.14175,-118.14906299999998,3000,,,6689,30,One Way,Monthly Pass
35104695,7,7/15/2017 10:57,7/15/2017 11:04,3018,34.043732,-118.260139,3000,,,6447,30,One Way,Monthly Pass
35128151,211,7/15/2017 11:55,7/15/2017 15:26,3075,34.04211,-118.25618700000001,3000,,,6199,0,One Way,Walk-up
35110413,12,7/15/2017 12:17,7/15/2017 12:29,3000,,,3000,,,6455,30,One Way,Monthly Pass
35110414,13,7/15/2017 12:17,7/15/2017 12:30,3000,,,3000,,,6209,365,One Way,Flex Pass
35110384,9,7/15/2017 12:42,7/15/2017 12:51,3000,,,3075,34.04211,-118.25618700000001,6209,365,One Way,Flex Pass
35110383,13,7/15/2017 12:44,7/15/2017 12:57,3000,,,3035,34.048401,-118.260948,6447,30,One Way,Monthly Pass
35116203,14,7/15/2017 13:06,7/15/2017 13:20,3025,34.03286,-118.268082,3000,,,6515,0,One Way,Walk-up
35116200,12,7/15/2017 13:10,7/15/2017 13:22,3018,34.043732,-118.260139,3000,,,6104,30,One Way,Monthly Pass
35116201,12,7/15/2017 13:10,7/15/2017 13:22,3018,34.043732,-118.260139,3000,,,6122,30,One Way,Monthly Pass
35116198,11,7/15/2017 13:11,7/15/2017 13:22,3018,34.043732,-118.260139,3000,,,5941,30,One Way,Monthly Pass
35116196,10,7/15/2017 13:12,7/15/2017 13:22,3000,,,3018,34.043732,-118.260139,5986,30,One Way,Monthly Pass
35116193,9,7/15/2017 13:13,7/15/2017 13:22,3000,,,3018,34.043732,-118.260139,6455,30,One Way,Monthly Pass
35116184,14,7/15/2017 13:21,7/15/2017 13:35,3000,,,3076,34.0406,-118.25383799999999,6221,30,One Way,Monthly Pass
35116171,10,7/15/2017 13:29,7/15/2017 13:39,3000,,,3018,34.043732,-118.260139,5980,30,One Way,Monthly Pass
35116169,7,7/15/2017 13:31,7/15/2017 13:38,3018,34.043732,-118.260139,3000,,,5924,365,One Way,Flex Pass
35116168,6,7/15/2017 13:32,7/15/2017 13:38,3018,34.043732,-118.260139,3000,,,6398,365,One Way,Flex Pass
35122082,11,7/15/2017 13:51,7/15/2017 14:02,3000,,,3018,34.043732,-118.260139,6007,30,One Way,Monthly Pass
35122080,10,7/15/2017 13:52,7/15/2017 14:02,3000,,,3018,34.043732,-118.260139,6075,30,One Way,Monthly Pass
35152448,342,7/15/2017 13:54,7/15/2017 19:36,3000,,,3006,34.04554,-118.25666799999999,6398,30,One Way,Monthly Pass
35122076,10,7/15/2017 13:55,7/15/2017 14:05,3000,,,3006,34.04554,-118.25666799999999,5924,30,One Way,Monthly Pass
35122074,9,7/15/2017 13:56,7/15/2017 14:05,3000,,,3006,34.04554,-118.25666799999999,5941,30,One Way,Monthly Pass
35122065,16,7/15/2017 14:01,7/15/2017 14:17,3000,,,3018,34.043732,-118.260139,6577,30,One Way,Monthly Pass
35140119,203,7/15/2017 14:07,7/15/2017 17:30,4165,34.14175,-118.14906299999998,3000,,,6638,0,One Way,Walk-up
35249236,1230,7/15/2017 15:08,7/16/2017 11:38,4142,34.144588,-118.14459199999999,3000,,,12015,0,One Way,Walk-up
35248912,876,7/15/2017 21:10,7/16/2017 11:46,3048,34.041691,-118.235352,3000,,,5796,0,One Way,Walk-up
35267732,990,7/15/2017 21:58,7/16/2017 14:28,4155,34.147812,-118.132217,3000,,,6640,0,One Way,Walk-up
35385261,1440,7/15/2017 23:42,7/17/2017 9:47,3006,34.04554,-118.25666799999999,3000,,,6647,0,One Way,Walk-up
35254971,654,7/16/2017 1:54,7/16/2017 12:48,3031,34.044701,-118.25244099999999,3000,,,5805,0,One Way,Walk-up
35261264,644,7/16/2017 2:23,7/16/2017 13:07,3052,34.051102,-118.26455700000001,3000,,,5750,30,One Way,Monthly Pass
35242532,24,7/16/2017 9:59,7/16/2017 10:23,4147,34.145247999999995,-118.15007,3000,,,6000,30,One Way,Monthly Pass
35260951,18,7/16/2017 13:06,7/16/2017 13:24,3031,34.044701,-118.25244099999999,3000,,,6634,365,One Way,Flex Pass
35260920,24,7/16/2017 13:32,7/16/2017 13:56,3076,34.0406,-118.25383799999999,3000,,,6542,30,One Way,Monthly Pass
35267235,25,7/16/2017 14:05,7/16/2017 14:30,3022,34.04607,-118.233093,3000,,,5893,30,One Way,Monthly Pass
35267234,25,7/16/2017 14:06,7/16/2017 14:31,3022,34.04607,-118.233093,3000,,,5879,0,One Way,Walk-up
35267206,7,7/16/2017 14:48,7/16/2017 14:55,3000,,,3054,34.039219,-118.236488,6104,30,One Way,Monthly Pass
35299773,189,7/16/2017 16:08,7/16/2017 19:17,3068,34.0532,-118.25095400000001,3000,,,6236,0,One Way,Walk-up
35279979,22,7/16/2017 16:13,7/16/2017 16:35,3000,,,3022,34.04607,-118.233093,5879,30,One Way,Monthly Pass
35279978,20,7/16/2017 16:15,7/16/2017 16:35,3000,,,3022,34.04607,-118.233093,6307,30,One Way,Monthly Pass
35286414,25,7/16/2017 17:35,7/16/2017 18:00,3005,34.0485,-118.25853700000002,3000,,,5922,30,One Way,Monthly Pass
35447108,1230,7/16/2017 23:01,7/17/2017 19:31,4169,34.146961,-118.139839,3000,,,6638,0,One Way,Walk-up
35408541,298,7/17/2017 8:28,7/17/2017 13:26,3022,34.04607,-118.233093,3000,,,6042,30,One Way,Monthly Pass
35408333,65,7/17/2017 12:03,7/17/2017 13:08,3005,34.0485,-118.25853700000002,3000,,,6585,30,One Way,Monthly Pass
35420803,191,7/17/2017 12:35,7/17/2017 15:46,3064,34.04681,-118.25698100000001,3000,,,6494,30,One Way,Monthly Pass
35446614,310,7/17/2017 14:20,7/17/2017 19:30,4166,34.145908,-118.12175,3000,,,12099,0,One Way,Walk-up
35433462,192,7/17/2017 14:34,7/17/2017 17:46,3057,34.035678999999995,-118.27081299999999,3000,,,6527,0,One Way,Walk-up
35518185,907,7/17/2017 16:24,7/18/2017 7:31,3019,34.038609,-118.260857,3000,,,5830,30,One Way,Monthly Pass
35433298,15,7/17/2017 17:19,7/17/2017 17:34,4169,34.146961,-118.139839,3000,,,6627,30,One Way,Monthly Pass
35459811,217,7/17/2017 17:44,7/17/2017 21:21,3064,34.04681,-118.25698100000001,3000,,,6069,30,One Way,Monthly Pass
35439780,15,7/17/2017 17:45,7/17/2017 18:00,3000,,,3062,34.047748999999996,-118.243172,6569,30,One Way,Monthly Pass
35535324,920,7/17/2017 19:29,7/18/2017 10:49,4138,34.145691,-118.14823899999999,3000,,,6062,0,One Way,Walk-up
35572443,1175,7/17/2017 21:03,7/18/2017 16:38,3024,34.05772,-118.24897,3000,,,5912,0,One Way,Walk-up
35541211,841,7/17/2017 21:06,7/18/2017 11:07,3020,34.031052,-118.26709,3000,,,5722,0,One Way,Walk-up
35541207,840,7/17/2017 21:07,7/18/2017 11:07,3020,34.031052,-118.26709,3000,,,6544,0,One Way,Walk-up
35523452,545,7/17/2017 23:11,7/18/2017 8:16,3064,34.04681,-118.25698100000001,3000,,,5978,30,One Way,Monthly Pass
35517690,97,7/18/2017 6:02,7/18/2017 7:39,3042,34.049301,-118.238808,3000,,,6216,30,One Way,Monthly Pass
35517674,40,7/18/2017 6:57,7/18/2017 7:37,3052,34.051102,-118.26455700000001,3000,,,5967,30,One Way,Monthly Pass
35559566,423,7/18/2017 7:48,7/18/2017 14:51,3068,34.0532,-118.25095400000001,3000,,,5960,30,One Way,Monthly Pass
35540963,183,7/18/2017 8:43,7/18/2017 11:46,3063,34.049198,-118.252831,3000,,,6179,30,One Way,Monthly Pass
35565583,213,7/18/2017 11:33,7/18/2017 15:06,4149,34.13821,-118.147079,3000,,,12422,30,One Way,Monthly Pass
35705534,1440,7/18/2017 11:50,7/19/2017 13:09,3058,34.035801,-118.23317,3000,,,5857,0,One Way,Walk-up
35712054,1440,7/18/2017 12:21,7/19/2017 14:26,3022,34.04607,-118.233093,3000,,,6078,0,One Way,Walk-up
35711955,1440,7/18/2017 13:34,7/19/2017 14:26,3048,34.041691,-118.235352,3000,,,5874,0,One Way,Walk-up
35584737,117,7/18/2017 16:10,7/18/2017 18:07,3082,34.04652,-118.23741100000001,3000,,,5832,365,One Way,Flex Pass
35698299,1062,7/18/2017 19:16,7/19/2017 12:58,3011,34.041129999999995,-118.267982,3000,,,6074,0,One Way,Walk-up
35846411,1440,7/18/2017 20:21,7/20/2017 10:36,3011,34.041129999999995,-118.267982,3000,,,6417,0,One Way,Walk-up
35672653,526,7/18/2017 23:40,7/19/2017 8:26,3033,34.040989,-118.255798,3000,,,6158,30,One Way,Monthly Pass
35666462,12,7/19/2017 6:55,7/19/2017 7:07,4157,34.140999,-118.13208799999998,3000,,,6471,30,One Way,Monthly Pass
35724490,490,7/19/2017 8:32,7/19/2017 16:42,3022,34.04607,-118.233093,3000,,,5863,365,One Way,Flex Pass
35731200,438,7/19/2017 10:01,7/19/2017 17:19,3032,34.049889,-118.255882,3000,,,5924,30,One Way,Monthly Pass
35723944,28,7/19/2017 16:07,7/19/2017 16:35,3000,,,3045,34.028511,-118.25666799999999,6394,30,One Way,Monthly Pass
35730708,19,7/19/2017 16:51,7/19/2017 17:10,3048,34.041691,-118.235352,3000,,,5744,30,One Way,Monthly Pass
35852277,1018,7/19/2017 18:19,7/20/2017 11:17,3042,34.049301,-118.238808,3000,,,5891,0,One Way,Walk-up
35910722,1440,7/19/2017 18:49,7/20/2017 19:19,3035,34.048401,-118.260948,3000,,,6035,365,One Way,Flex Pass
35852122,913,7/19/2017 19:50,7/20/2017 11:03,4153,34.156181,-118.16668700000001,3000,,,12267,0,One Way,Walk-up
35758685,64,7/19/2017 20:03,7/19/2017 21:07,3051,34.045421999999995,-118.25351699999999,3000,,,5990,0,One Way,Walk-up
35852071,936,7/19/2017 20:18,7/20/2017 11:54,4165,34.14175,-118.14906299999998,3000,,,12293,0,One Way,Walk-up
35872904,198,7/20/2017 11:12,7/20/2017 14:30,4177,34.144981,-118.13826,3000,,,12357,0,One Way,Walk-up
35925065,406,7/20/2017 14:51,7/20/2017 21:37,3014,34.05661,-118.23721299999998,3000,,,6290,0,One Way,Walk-up
35894388,17,7/20/2017 17:21,7/20/2017 17:38,4170,34.160709000000004,-118.132401,3000,,,6721,30,One Way,Monthly Pass
36191509,1440,7/21/2017 3:48,7/22/2017 10:50,3034,34.042061,-118.26338200000001,3000,,,5735,0,One Way,Walk-up
36014339,185,7/21/2017 7:19,7/21/2017 10:24,4151,34.142361,-118.14151000000001,3000,,,12221,365,One Way,Flex Pass
36007325,93,7/21/2017 8:22,7/21/2017 9:55,4162,34.147498999999996,-118.14801000000001,3000,,,6350,365,One Way,Flex Pass
